longitude,latitude,type,class,name,cat,poi_id
-70.66583409905434,-33.49704939630126,School,education_prim,Escuela Particular El Greco,1,3591
-70.6656664609909,-33.49546130179988,School,education_prim,Escuela Particular Amigos,1,3592
-70.66626191139221,-33.49731109358532,Pitch,sport_and_leisure,Multicancha Julieta,1,3593
-70.66650196909904,-33.49686151058382,Park,park_like,Plaza Lazo,1,3594
-70.66651672124863,-33.49734017101248,School,education_prim,Colegio ArcangEl Gabriel,1,3595
-70.66707864403725,-33.49663224472152,Park,park_like,Plaza Lazo,1,3596
-70.66713631153107,-33.494063307180085,Park,park_like,Plaza Libertador General Bernardo O'Higgins,1,3597
-70.65606817603111,-33.498801858324114,School,education_prim,Jardín Infantil Baby School,1,3598
-70.66664814949036,-33.49321555224843,Park,park_like,Plaza Marques de Ovando,1,3599
-70.57327508926392,-33.3797698127815,Park,park_like,Parque Monseñor Escrivá de Balaguer,1,3600
-70.57370826601982,-33.380455175922954,Kindergarten,education_prim,Marco Polo,1,3601
-70.57567298412323,-33.381022948159895,Kindergarten,education_prim,Jardín El Árbol,1,3602
-70.57067200541496,-33.37959959103316,Pitch,sport_and_leisure,NoName,1,3603
-70.57053118944168,-33.379564874714625,School,education_prim,Colegio El Carmen Teresiano I,1,3604
-70.57852014899254,-33.38139698149359,Library,arts_and_entertainment,Biblioteca de Vitacura,2,3605
-70.57093217968941,-33.38049773097258,Cafe,food_and_drink,Starbucks,1,3606
-70.5714538693428,-33.38102182829719,School,education_prim,Colegio La Maisonnette,1,3607
-70.57895064353943,-33.38158063799065,Restaurant,food_and_drink,El Apero,1,3608
-70.65337389707565,-33.49707623708474,Fast Food,food_and_drink,Seven Burger,1,3609
-70.65261080861092,-33.4967753961604,School,education_prim,Liceo Técnico A-100 San Miguel,1,3610
-70.65339401364326,-33.49713551045213,Bar,food_and_drink,Nativo,1,3611
-70.6544092297554,-33.49800447572687,School,education_prim,Colegio Ashell English College San Miguel,1,3612
-70.65312445163727,-33.49806374845873,Restaurant,food_and_drink,Faku Sushi,1,3613
-70.65371990203857,-33.49839589867695,Alcohol,food_and_drink_stores,Moscú,1,3614
-70.65316468477249,-33.498400372071856,Nightclub,food_and_drink,Royal Club,2,3615
-70.65378293395042,-33.498457407836774,Restaurant,food_and_drink,Jinbo,1,3616
-70.65028667449951,-33.49119343309645,Supermarket,food_and_drink_stores,Lider Express,2,3617
-70.64981192350388,-33.49123369699165,School,education_prim,Escuela Especial Tecnológica,1,3618
-70.64868003129959,-33.49206693173157,School,education_prim,Escuela Especial Bambini Insieme,1,3619
-70.6507171690464,-33.490459732171544,School,education_prim,Liceo Comercial Instituto Superior De Comercio De Chile,1,3620
-70.65052673220634,-33.49045078456092,University,education_sup,Universidad Tecnológica Metropolitana,3,3621
-70.65663546323776,-33.44049977235351,Pharmacy,medical,Farmacias del Dr. Simi,1,3622
-70.656408816576,-33.44052439246456,Cafe,food_and_drink,Perfil Coffee,1,3623
-70.6572738289833,-33.44043150746358,Restaurant,food_and_drink,Romasanta,1,3624
-70.6565509736538,-33.43992007862881,Cafe,food_and_drink,Cafe Gazu,1,3625
-70.65731942653656,-33.440125993445626,Supermarket,food_and_drink_stores,Santa Isabel,2,3626
-70.65630823373795,-33.43996484276099,Restaurant,food_and_drink,Al-Jazeera,1,3627
-70.65734893083572,-33.44064413563237,Restaurant,food_and_drink,17/24 Resto & Coffee,1,3628
-70.65655365586281,-33.43979026251488,Cafe,food_and_drink,Café Atenas,1,3629
-70.65607488155365,-33.440258047255725,Restaurant,food_and_drink,Aromas,1,3630
-70.65621301531792,-33.43995029442056,Restaurant,food_and_drink,La Gloria,1,3631
-70.6560668349266,-33.4399424606978,Restaurant,food_and_drink,Greta & Charlie,1,3632
-70.65625861287117,-33.43971528242954,Restaurant,food_and_drink,Otrosí,1,3633
-70.65606951713562,-33.43985517059613,Confectionery,food_and_drink_stores,Algrano,1,3634
-70.65585225820541,-33.44022895067076,Restaurant,food_and_drink,Blacks,1,3635
-70.65596222877502,-33.43993238876747,Restaurant,food_and_drink,Avvocato,1,3636
-70.6566073000431,-33.43952279594364,Pharmacy,medical,Farmacia Gallery,1,3637
-70.65785184502602,-33.44047627133189,Pharmacy,medical,Farmacia Manríquez,1,3638
-70.65777271986008,-33.44085340600546,Fitness Centre,sport_and_leisure,Pilatesalud,2,3639
-70.65558403730392,-33.439951413523765,Cafe,food_and_drink,Starbucks,1,3640
-70.63981533050537,-33.487341433888865,School,education_prim,Colegio Arzobispo Manuel Vicuña,1,3641
-70.6385587155819,-33.48806621337636,School,education_prim,Escuela Especial Los Copihues N°4,1,3642
-70.64537823200226,-33.489636548124224,School,education_prim,Escuela Básica Álvarez de Toledo,1,3643
-70.63987031579018,-33.48636722227512,Playground,park_like,NoName,1,3644
-70.64068973064423,-33.48593883413575,School,education_prim,Colegio Arzobispo Manuel Vicuña,1,3645
-70.6382368505001,-33.49179291582272,Doctors,medical,COSAM San Joaquín,1,3646
-70.63865393400192,-33.48571736894045,Playground,park_like,NoName,1,3647
-70.64414441585541,-33.485155873836625,Hospital,medical,Hospital Barros Luco – Trudeau,2,3648
-70.64172104001045,-33.484606678889065,Doctors,medical,Instituto Nacional del Cáncer Sede Sur,1,3649
-70.63566327095032,-33.488580713652325,Kindergarten,education_prim,Jardín Infantil Mariano Puga,1,3650
-70.64364552497864,-33.494195278837054,Veterinary,veterinary,Veterinaria San Miguel,2,3651
-70.6452964246273,-33.48524088129732,Hospital,medical,Hospital de Enfermedades Infecciosas Lucio Córdova,2,3652
-70.64793169498444,-33.48953253110487,Swimming Pool,sport_and_leisure,NoName,2,3653
-70.64047649502754,-33.48357986514448,School,education_prim,Liceo Politécnico de San Joaquin,1,3654
-70.64851105213165,-33.4902259755406,Clinic,medical,Clínica San Miguel,3,3655
-70.64799472689629,-33.48684705921557,Hospital,medical,ACHS,2,3656
-70.6415319442749,-33.49576997596962,Convenience,food_and_drink_stores,Minimarket,1,3657
-70.63932850956917,-33.495503800482766,Veterinary,veterinary,Veterinaría Salesianos,2,3658
-70.63815906643867,-33.4954914982346,Pub,food_and_drink,Sandy Schop,1,3659
-70.6362533569336,-33.49457889022319,Park,park_like,Plaza La Legua,1,3660
-70.63628017902374,-33.49469296675067,Playground,park_like,NoName,1,3661
-70.67091554403305,-33.43483136537273,Restaurant,food_and_drink,Ají Secos,1,3662
-70.67115560173988,-33.43484591457144,Restaurant,food_and_drink,Polleria El Chimbotano,1,3663
-70.66933706402779,-33.43480226696797,Fast Food,food_and_drink,Los Tuto's,1,3664
-70.67049711942673,-33.435334990062934,Supermarket,food_and_drink_stores,Lider Express,2,3665
-70.66915333271027,-33.435035053932765,Pharmacy,medical,Farmacias Ahumada,1,3666
-70.66867589950562,-33.43449897147607,Place Of Worship,religion,Iglesia Evangélica,1,3667
-70.67245781421661,-33.43491754136033,Alcohol,food_and_drink_stores,Botilleria M & R,1,3668
-70.66914662718773,-33.43521747789666,Dojo,sport_and_leisure,Kung Fu,2,3669
-70.66877514123917,-33.43505743726187,Dance,sport_and_leisure,Corporacion de Tango,2,3670
-70.67305997014046,-33.43493432888042,Restaurant,food_and_drink,Porky's,1,3671
-70.66826283931732,-33.43479555195011,Pharmacy,medical,Farmacia Jardín,1,3672
-70.66860750317574,-33.43526784027311,School,education_prim,Escuela Básica Doctor Luis Calvo Mackenna,1,3673
-70.66803619265556,-33.43477316855347,Alcohol,food_and_drink_stores,Botilleria San Joaquín,1,3674
-70.67214399576187,-33.43603558310417,School,education_prim,Escuela Particular Divina María,1,3675
-70.67321822047234,-33.43535065833975,Convenience,food_and_drink_stores,Copec,1,3676
-70.66857263445854,-33.43578041568654,Kindergarten,education_prim,Luis Calvo Mackenna,1,3677
-70.65112084150314,-33.45083512837276,Swimming Pool,sport_and_leisure,NoName,2,3678
-70.65117716789246,-33.45092800223416,Playground,park_like,NoName,1,3679
-70.65156072378159,-33.450926883272565,Pitch,sport_and_leisure,Cancha INE,1,3680
-70.65064072608948,-33.45085526970055,Butcher,food_and_drink_stores,Ceccion,1,3681
-70.65069705247879,-33.45104213624087,Restaurant,food_and_drink,Pollo Chang,1,3682
-70.65061658620834,-33.450960452114096,Pharmacy,medical,FarmaEco,1,3683
-70.65008819103241,-33.45092912119574,Amusement Arcade,arts_and_entertainment,Juegos Diana,2,3684
-70.65257996320724,-33.4506560941424,Restaurant,food_and_drink,Hambre,1,3685
-70.65261483192444,-33.45049496301909,Restaurant,food_and_drink,Mesón del Buen Comer,1,3686
-70.6517618894577,-33.451749316149524,Park,park_like,Parque Almagro,1,3687
-70.6500680744648,-33.451453912585194,Dentist,medical,Centro Odontológico Parque Almagro,1,3688
-70.65271809697151,-33.45008206314916,Cafe,food_and_drink,StarClick Café,1,3689
-70.72575464844704,-33.3764033918698,Recreation Ground,park_like,Plaza Pucará,1,3690
-70.72563260793686,-33.37643698952866,Playground,park_like,NoName,1,3691
-70.72659283876419,-33.37681552225489,Park,park_like,Plaza El Corazón de la Villa,1,3692
-70.72546496987343,-33.37688831682106,Park,park_like,Bandejón Las Torres,1,3693
-70.7260175049305,-33.37703054602835,Doctors,medical,CECOSF Pucará de Lasana,1,3694
-70.72743773460388,-33.377664415100284,School,education_prim,Escuela Básica Municipal Pucará de Lasana,1,3695
-70.72634473443031,-33.37826580251065,Playground,park_like,NoName,1,3696
-70.72474077343941,-33.36974967971776,School,education_prim,Colegio Santa Bárbara,1,3697
-70.72210550308228,-33.37097383968421,Kindergarten,education_prim,Jardín Infantil Elena Caffarena,1,3698
-70.72613418102264,-33.37858497291068,Chapel,religion,Capilla San Francisco de Asís,1,3699
-70.72168841958046,-33.371056719059304,Park,park_like,Parque Las torres Norte,1,3700
-70.72738006711006,-33.36945735717786,Park,park_like,Plaza Villa Margarita,1,3701
-70.72900012135506,-33.36984824035271,School,education_prim,Escuela Básica Escritor Pablo Neruda,1,3702
-70.72835505008698,-33.36947639737319,School,education_prim,Escuela Básica Mary Anne School,1,3703
-70.72621062397957,-33.37904860782614,Kindergarten,education_prim,Ronda Multicolor,1,3704
-70.59161737561226,-33.392255565170025,Park,park_like,Plaza José Ramón Castro,1,3705
-70.5914255976677,-33.39352307671389,Park,park_like,Parque Vespucio Oriente,1,3706
-70.59183195233345,-33.39362273010627,Swimming Pool,sport_and_leisure,NoName,2,3707
-70.59274658560753,-33.39298785766292,Pharmacy,medical,Cruz Verde,1,3708
-70.591661632061,-33.39387690172457,Greengrocer,food_and_drink_stores,El Naranjo,1,3709
-70.59242069721222,-33.391901733559074,Bakery,food_and_drink_stores,La Chocolatta,1,3710
-70.59276670217514,-33.39202490295416,Pharmacy,medical,Farmacias Ahumada,1,3711
-70.59122309088707,-33.3911168044956,Cafe,food_and_drink,Cakao,1,3712
-70.59109166264534,-33.391136959681475,Cafe,food_and_drink,Torta Caluga,1,3713
-70.59404477477074,-33.39218054403106,Veterinary,veterinary,Clinica Veterinaria Huellas,2,3714
-70.59419497847557,-33.39172033831396,Park,park_like,Parque Vespucio Oriente,1,3715
-70.59271171689034,-33.39551388350027,Kindergarten,education_prim,El Principito,1,3716
-70.59384763240814,-33.3954119929216,Swimming Pool,sport_and_leisure,NoName,2,3717
-70.59381008148193,-33.39559114111216,Swimming Pool,sport_and_leisure,NoName,2,3718
-70.59356197714806,-33.39576245122398,Swimming Pool,sport_and_leisure,NoName,2,3719
-70.59321865439415,-33.39598974451123,Swimming Pool,sport_and_leisure,NoName,2,3720
-70.59327229857445,-33.39607371971328,Swimming Pool,sport_and_leisure,NoName,2,3721
-70.59284180402756,-33.396245028873835,Swimming Pool,sport_and_leisure,NoName,2,3722
-70.59311404824257,-33.39622823387303,Swimming Pool,sport_and_leisure,NoName,2,3723
-70.56859865784645,-33.454132649006304,School,education_prim,Colegio Rubén Dario,1,3724
-70.56818023324013,-33.45385851311483,Kindergarten,education_prim,NoName,1,3725
-70.56827411055565,-33.45361011168109,Butcher,food_and_drink_stores,Doña Carne,1,3726
-70.56777521967888,-33.45366493908576,Restaurant,food_and_drink,Kim Hua,1,3727
-70.56862145662308,-33.45344227247169,Bakery,food_and_drink_stores,Panadería,1,3728
-70.56833580136299,-33.45346576998056,Kindergarten,education_prim,Saint Angelus Ltda.,1,3729
-70.56990757584572,-33.45357878171998,Pharmacy,medical,Farmacias del Dr. Simi,1,3730
-70.56987136602402,-33.45329457369871,Clinic,medical,Integramédica Plaza Egaña,3,3731
-70.56973725557327,-33.453146874674154,Pharmacy,medical,Cruz Verde,1,3732
-70.56713819503784,-33.45335499595442,Convenience,food_and_drink_stores,Oxxo,1,3733
-70.56685388088226,-33.453490386411595,Fast Food,food_and_drink,NoName,1,3734
-70.56768268346786,-33.45306854933179,Pub,food_and_drink,La Cita,1,3735
-70.56686326861382,-33.453419893885886,Restaurant,food_and_drink,NoName,1,3736
-70.56690216064453,-33.45332030910905,Restaurant,food_and_drink,NoName,1,3737
-70.56684046983719,-33.453301287284745,Alcohol,food_and_drink_stores,Botillería Tayron,1,3738
-70.56679889559746,-33.4532990494228,Convenience,food_and_drink_stores,Minimarket Antojitos,1,3739
-70.56844174861908,-33.452710489722925,School,education_prim,Centro Vitamina Plaza Egaña,1,3740
-70.56948512792587,-33.452755247254885,Supermarket,food_and_drink_stores,Tottus,2,3741
-70.5668431520462,-33.45299469965848,Pub,food_and_drink,NoName,1,3742
-70.56563213467598,-33.45697801648555,Kindergarten,education_prim,Paidahue,1,3743
-70.64812749624252,-33.484853872972586,Hospital,medical,Hospital de Niños Doctor Exequiel González Cortés,2,3744
-70.6490421295166,-33.486057396078294,Theatre,arts_and_entertainment,Teatro Municipal,3,3745
-70.64940690994263,-33.48730787913605,School,education_prim,Instituto Politécnico San Miguel Arcángel,1,3746
-70.64937606453896,-33.48854604090369,Pitch,sport_and_leisure,Instituto Miguel León Prado,1,3747
-70.64955711364746,-33.48648019111808,Place Of Worship,religion,Iglesia de San Miguel Arcángel,1,3748
-70.64975425601006,-33.486881732644406,School,education_prim,Colegio Parroquial San Miguel,1,3749
-70.64983874559402,-33.488383861733844,School,education_prim,Instituto Miguel León Prado,1,3750
-70.64818516373634,-33.48340537270988,University,education_sup,NoName,3,3751
-70.64836353063583,-33.483436691890695,University,education_sup,Universidad de Chile,3,3752
-70.6503014266491,-33.48764454456675,Sports Centre,sport_and_leisure,Gimnasio,2,3753
-70.65036579966545,-33.48767474372747,Fast Food,food_and_drink,Telepizza,1,3754
-70.650554895401,-33.48650479817324,Gallery,arts_and_entertainment,Parque del Cómic,3,3755
-70.65018609166145,-33.48499592536202,Park,park_like,Parque El Llano Subercaseaux,1,3756
-70.62296569347382,-33.46719729623626,Convenience,food_and_drink_stores,Punto,1,3757
-70.62338411808014,-33.46578430140991,Dog Park,park_like,NoName,1,3758
-70.62478825449944,-33.466452204448025,Playground,park_like,NoName,1,3759
-70.62360674142838,-33.46777121392231,Playground,park_like,NoName,1,3760
-70.6241337954998,-33.46908237223258,Playground,park_like,NoName,1,3761
-70.62681466341019,-33.466999276971535,Convenience,food_and_drink_stores,Minimarket Altiro,1,3762
-70.62684953212738,-33.46687173890048,Supermarket,food_and_drink_stores,Supermarket Al Toque,2,3763
-70.62688037753105,-33.466769932059954,Restaurant,food_and_drink,Pizzas a la Piedra,1,3764
-70.62697425484657,-33.46647681719197,Restaurant,food_and_drink,Sushi Mitzui,1,3765
-70.62698766589165,-33.46643542302768,Alcohol,food_and_drink_stores,Minimarket Botillería,1,3766
-70.62700778245926,-33.466371653600774,Fast Food,food_and_drink,Santa Barra,1,3767
-70.62707886099815,-33.466001342492646,Pharmacy,medical,NoName,1,3768
-70.62456965446472,-33.46948735056796,Convenience,food_and_drink_stores,Pronto,1,3769
-70.62709629535675,-33.46595435426309,Sports Centre,sport_and_leisure,Gimnasio Pacific,2,3770
-70.6265638768673,-33.46851405690226,Nightclub,food_and_drink,Rosa Negra,2,3771
-70.62729477882385,-33.46601588646329,Fitness,sport_and_leisure,Pacific Fitness,2,3772
-70.62746241688728,-33.46731252757756,Alcohol,food_and_drink_stores,Botilleria Mi Ciela,1,3773
-70.61968937516212,-33.46694669550884,School,education_prim,Complejo Educacional Brigida Walker Anexo D-18,1,3774
-70.62742084264755,-33.46523274610991,Restaurant,food_and_drink,El Lomo Vetado,1,3775
-70.6197027862072,-33.46763584576574,School,education_prim,Escuela Basica Brigida Walker Anexo D-18,1,3776
-70.62746107578278,-33.46509737398871,Nightclub,food_and_drink,Klub Mangosta,2,3777
-70.62765151262283,-33.46481320372427,Restaurant,food_and_drink,Sushi,1,3778
-70.64823746681213,-33.43946907870856,Pharmacy,medical,Cruz Verde,1,3779
-70.64807116985321,-33.43921056404962,Pharmacy,medical,SalcoBrand,1,3780
-70.64833670854568,-33.43918034800025,Cafe,food_and_drink,Aí Tea,1,3781
-70.64801082015038,-33.43951720039986,Cafe,food_and_drink,Camborui,1,3782
-70.64834877848625,-33.43908298510291,Pharmacy,medical,Farmacias Dr. Amro,1,3783
-70.64857542514801,-33.439509366637985,Cafe,food_and_drink,Starbucks,1,3784
-70.64854860305786,-33.439559726523456,Cinema,arts_and_entertainment,Cinepolis,3,3785
-70.64807787537575,-33.438910641315616,Bakery,food_and_drink_stores,Castaño,1,3786
-70.64837157726288,-33.438900569265506,Supermarket,food_and_drink_stores,Lider Express,2,3787
-70.64835280179977,-33.43980592998721,Restaurant,food_and_drink,Lican Ray,1,3788
-70.64832866191864,-33.439916721317964,Restaurant,food_and_drink,Le Due Torri,1,3789
-70.64854055643082,-33.43985517059613,Fast Food,food_and_drink,Lomiton,1,3790
-70.64849629998207,-33.43992231683597,Fast Food,food_and_drink,KFC,1,3791
-70.64818650484085,-33.44001967879145,Pharmacy,medical,Farmacias del Dr. Simi,1,3792
-70.64858078956604,-33.439948056214135,Ice Cream,food_and_drink,Yogen Früz,1,3793
-70.64848825335503,-33.4400174405868,Fast Food,food_and_drink,Tarragona,1,3794
-70.64869344234467,-33.43993574607771,Fast Food,food_and_drink,Carl's Jr.,1,3795
-70.64817577600479,-33.44012711254656,Pharmacy,medical,Farmacia Mapuche Makelawen,1,3796
-70.64863577485085,-33.440067800177374,Fast Food,food_and_drink,Doggis,1,3797
-70.6578679382801,-33.45295777479824,Park,park_like,Plaza Las Heras,1,3798
-70.65668240189552,-33.45326883828071,Restaurant,food_and_drink,La Esquina,1,3799
-70.65658986568451,-33.45326324362362,Cafe,food_and_drink,Cousiño,1,3800
-70.65744951367378,-33.454139362527464,Supermarket,food_and_drink_stores,Lider Express,2,3801
-70.65645977854729,-33.452836929691166,Park,park_like,Plaza Las Heras,1,3802
-70.65656438469887,-33.4539200539006,Cafe,food_and_drink,Cafe Lalo,1,3803
-70.65658450126648,-33.45238375903981,Museum,arts_and_entertainment,Museo Palacio Cousiño,3,3804
-70.6582099199295,-33.4521868248828,Park,park_like,Parque Davis,1,3805
-70.65889120101929,-33.45376899916666,Place Of Worship,religion,Centro de Formación Cristiana,1,3806
-70.65659523010254,-33.452195776445095,Garden,park_like,Jardines Palacio Cousiño,1,3807
-70.65635919570923,-33.45424118420141,Convenience,food_and_drink_stores,NoName,1,3808
-70.65914869308472,-33.45329233583657,Dog Park,park_like,NoName,1,3809
-70.65893009305,-33.45424342203904,Cafe,food_and_drink,Pasteleria Porto,1,3810
-70.65881609916687,-33.454481751417646,Place Of Worship,religion,Centro de Formación Cristiana,1,3811
-70.65559208393097,-33.45402075691038,Convenience,food_and_drink_stores,NoName,1,3812
-70.65942227840424,-33.452730630615164,Park,park_like,Plaza Toesca,1,3813
-70.6575433909893,-33.45148300540513,Museum,arts_and_entertainment,IGM museum,3,3814
-70.65677493810654,-33.45145726944952,University,education_sup,Universidad Tecnológica Metropolitana,3,3815
-70.65855994820595,-33.45504344529627,Greengrocer,food_and_drink_stores,NoName,1,3816
-70.65516829490662,-33.452507961602066,Playground,park_like,NoName,1,3817
-70.6600271165371,-33.45296784521623,University,education_sup,Universidad Central,3,3818
-70.65461978316307,-33.45342436960352,Fitness Centre,sport_and_leisure,NoName,2,3819
-70.60919791460037,-33.42281737143517,Supermarket,food_and_drink_stores,Lider Express,2,3820
-70.60940712690353,-33.42237635660255,Pharmacy,medical,Cruz Verde,1,3821
-70.60901552438736,-33.42223420159786,Fast Food,food_and_drink,KFC,1,3822
-70.60893505811691,-33.422169280337194,Fast Food,food_and_drink,El As,1,3823
-70.60900211334229,-33.42213793902155,Pharmacy,medical,Farmacia Mapuche,1,3824
-70.6097075343132,-33.422632682755065,Fitness Centre,sport_and_leisure,MindFit,2,3825
-70.60899674892426,-33.42208309169199,Fast Food,food_and_drink,Freddy,1,3826
-70.60974776744843,-33.4224591869704,Convenience,food_and_drink_stores,OK Market,1,3827
-70.60956671833992,-33.422199502309404,Fast Food,food_and_drink,Krispy Kreme,1,3828
-70.60904368758202,-33.4232561453906,Convenience,food_and_drink_stores,Big John,1,3829
-70.60899943113327,-33.422018170318324,Fast Food,food_and_drink,KFC,1,3830
-70.60836106538773,-33.422371879283126,Cafe,food_and_drink,Cafe Di Roma,1,3831
-70.60827389359474,-33.42263604073458,Cafe,food_and_drink,Double bean café,1,3832
-70.60951709747314,-33.42203496033341,Fast Food,food_and_drink,McDonald's,1,3833
-70.60998380184174,-33.42279498494941,Pharmacy,medical,Farmacias Knop,1,3834
-70.6089699268341,-33.42342180436855,Cafe,food_and_drink,Starbucks,1,3835
-70.60949832201004,-33.423355764678746,Cafe,food_and_drink,Coppelia,1,3836
-70.6095640361309,-33.42190847547321,Convenience,food_and_drink_stores,Tabaquería Lyon,1,3837
-70.6087875366211,-33.42343747479604,Cafe,food_and_drink,Doppio,1,3838
-70.60884654521942,-33.42348112811486,Fast Food,food_and_drink,OH! Salad,1,3839
-70.60864806175232,-33.423438594112184,Fast Food,food_and_drink,Subway,1,3840
-70.62430948019028,-33.457208506184536,Restaurant,food_and_drink,MasterChef Perú,1,3841
-70.62474399805069,-33.45628654371232,Restaurant,food_and_drink,Don Peyo,1,3842
-70.62699437141418,-33.45585129345917,Supermarket,food_and_drink_stores,Lider Express,2,3843
-70.62411770224571,-33.45688626798827,School,education_prim,Escuela Especial Mi Mundo de Ñuñoa,1,3844
-70.62500014901161,-33.455873671417486,University,education_sup,Escuela de Cine de Chile,3,3845
-70.62585309147835,-33.455515623391285,Supermarket,food_and_drink_stores,Unimarc,2,3846
-70.62884643673897,-33.457762350286295,Convenience,food_and_drink_stores,Comercializadora Ahorro Cordillera,1,3847
-70.62459513545036,-33.45534331225171,Restaurant,food_and_drink,NoName,1,3848
-70.62943518161774,-33.458040949315205,Restaurant,food_and_drink,Sushi Miau,1,3849
-70.62404796481133,-33.45537576047949,Restaurant,food_and_drink,Bahia Esmeralda,1,3850
-70.65507709980011,-33.455775208357664,Place Of Worship,religion,Iglesia Evangélica Pentecostal,1,3851
-70.6561741232872,-33.45723088379259,Museum,arts_and_entertainment,Museo Histórico Militar,3,3852
-70.65755277872086,-33.456454377416485,Dog Park,park_like,NoName,1,3853
-70.6576332449913,-33.455990036707675,Park,park_like,Plaza Arsenales de Guerra,1,3854
-70.655148178339,-33.45481966331053,Convenience,food_and_drink_stores,Mini Market Laura,1,3855
-70.65400689840317,-33.4560705972017,Restaurant,food_and_drink,El Pollo Gallo 2,1,3856
-70.65809458494186,-33.456240669109974,Convenience,food_and_drink_stores,Blanco,1,3857
-70.65448567271233,-33.45763591749994,Place Of Worship,religion,Iglesia,1,3858
-70.65814018249512,-33.45637717395291,Cafe,food_and_drink,Kanela,1,3859
-70.65342754125595,-33.45640738401207,School,education_prim,Escuela Básica Fernando Alessandri Rodríguez,1,3860
-70.65396934747696,-33.45755535846027,Place Of Worship,religion,Iglesia Evangelica,1,3861
-70.65601587295532,-33.45833185497634,Swimming Pool,sport_and_leisure,NoName,2,3862
-70.65608024597168,-33.4583721341448,Swimming Pool,sport_and_leisure,NoName,2,3863
-70.65327733755112,-33.456029198068286,Kindergarten,education_prim,Copiapo,1,3864
-70.65321162343025,-33.456049338189715,School,education_prim,Liceo José de San Martin,1,3865
-70.65329074859619,-33.45552569351224,School,education_prim,Liceo Polivalente Libertador Gral.San Ma,1,3866
-70.614715218544,-33.44434378234983,Restaurant,food_and_drink,restayrant Sanguchería Peruana,1,3867
-70.61471119523048,-33.44379656687044,Restaurant,food_and_drink,Aji Amarillo,1,3868
-70.6148573756218,-33.443527993593165,Restaurant,food_and_drink,Ají Amarillo,1,3869
-70.61458647251129,-33.44475559049561,Restaurant,food_and_drink,The Raj,1,3870
-70.61643853783607,-33.445307276061875,Restaurant,food_and_drink,Rawdical Kitchen,1,3871
-70.61416134238243,-33.44424530619924,Restaurant,food_and_drink,Tavelli,1,3872
-70.61499282717705,-33.44278829372676,Restaurant,food_and_drink,La Casa Vieja,1,3873
-70.6139574944973,-33.44439525847497,Restaurant,food_and_drink,Del Beto,1,3874
-70.61682745814323,-33.445546749029,Restaurant,food_and_drink,Carrer Nou,1,3875
-70.61440274119377,-33.44558815316656,Clinic,medical,Lifextension,3,3876
-70.6155963242054,-33.44597981294961,University,education_sup,Universidad Central de Chile Vicente Kovacevic,3,3877
-70.61701521277428,-33.44590371918732,Restaurant,food_and_drink,Tromba Pomodoro,1,3878
-70.61810553073883,-33.444808185416925,Park,park_like,Plaza Santa Isabel,1,3879
-70.61650291085243,-33.44620137970084,Pharmacy,medical,NoName,1,3880
-70.61429545283318,-33.44593728997303,School,education_prim,Colegio María Jesús,1,3881
-70.61663165688515,-33.446250616679805,Convenience,food_and_drink_stores,OK Market,1,3882
-70.6169830262661,-33.446185713383485,Restaurant,food_and_drink,Verde sazón,1,3883
-70.61818197369576,-33.445249086269094,Restaurant,food_and_drink,Emporio El Caramaño,1,3884
-70.61821147799492,-33.44535203741438,Restaurant,food_and_drink,Emporio El Caramaño,1,3885
-70.61504513025284,-33.446453159412975,Park,park_like,Plazuela Santa Isabel,1,3886
-70.61566606163979,-33.44657513243296,Kindergarten,education_prim,Escuela de Párvulos Madre Bernarda Morin,1,3887
-70.61464816331863,-33.446538204839506,Library,arts_and_entertainment,Café Literario Santa Isabel,2,3888
-70.61879754066467,-33.44477909035801,Cafe,food_and_drink,Area 52,1,3889
-70.61884716153145,-33.444730971585315,Restaurant,food_and_drink,Pedro es una Pizza,1,3890
-70.65961942076683,-33.45610752073645,Alcohol,food_and_drink_stores,Roncagliolo,1,3891
-70.65902665257454,-33.45542499225018,University,education_sup,Instituto ICAP,3,3892
-70.6604053080082,-33.455428348960794,Restaurant,food_and_drink,Sana Bien,1,3893
-70.66027119755745,-33.45748039373112,Park,park_like,Plaza Ercilla,1,3894
-70.65838560461998,-33.45860038241259,Pitch,sport_and_leisure,NoName,1,3895
-70.6581549346447,-33.458586956060536,Pitch,sport_and_leisure,NoName,1,3896
-70.65859079360962,-33.45861157103772,Pitch,sport_and_leisure,NoName,1,3897
-70.65795376896858,-33.458575767432215,Pitch,sport_and_leisure,NoName,1,3898
-70.65881207585335,-33.45862387852369,Pitch,sport_and_leisure,NoName,1,3899
-70.66083714365959,-33.455108341964106,Place Of Worship,religion,NoName,1,3900
-70.65900385379791,-33.458635067145785,Pitch,sport_and_leisure,NoName,1,3901
-70.66110536456108,-33.45539254404081,Convenience,food_and_drink_stores,Donde Los Chiquititos,1,3902
-70.59970557689667,-33.39577700696955,Swimming Pool,sport_and_leisure,NoName,2,3903
-70.59959560632706,-33.396094993418245,Swimming Pool,sport_and_leisure,NoName,2,3904
-70.60027688741684,-33.39518021940213,Cafe,food_and_drink,Café del Parque,1,3905
-70.59852138161659,-33.39555755085456,Fitness Centre,sport_and_leisure,NoName,2,3906
-70.59832155704498,-33.39523956243942,Swimming Pool,sport_and_leisure,NoName,2,3907
-70.59829875826836,-33.39647232089898,Gallery,arts_and_entertainment,Galería de Arte Patricia Ready,3,3908
