id,monto,superficie_t,dormitorios,dormitorios_faltante,banos,banos_faltante,antiguedad,antiguedad_faltante,Or_N,Or_S,Or_E,Or_O,Or_Faltante,terraza,estacionamiento,bodegas,flag_Departamento,flag_Multinivel,flag_Semipiso,flag_Premium,flag_Monoambiente,flag_Loft,latitud,longitud,comuna,calle
1554329387,3800,49.0,2,0,2,0,13,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4355304,-70.6476557,Santiago,Santo Domingo
1560622123,3800,60.0,3,0,2,0,10,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4366184,-70.657126,Santiago,Hermanos Amunátegui
1584645985,3800,58.0,2,0,2,0,23,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,-33.4332648,-70.6588806,Santiago,San Martín
2838026148,3770,56.0,1,0,1,0,9,0,0,0,0,1,0,6.0,6,1,1,0,0,0,0,0,-33.4370425,-70.6579253,Santiago,Santo Domingo
2854575092,3650,63.0,2,0,2,0,7,0,0,1,0,0,0,4.0,0,0,1,0,0,0,0,0,-33.4333582,-70.6577128,Santiago,General Mackenna
1588352227,3750,55.0,2,0,2,0,0,0,0,0,0,1,0,3.0,1,0,1,0,0,0,0,0,-33.4353492,-70.6585272,Santiago,San Martín
2858838998,3750,50.0,2,0,2,0,7,0,1,0,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.4352718,-70.6585087,Santiago,San Martín
1585597287,3714,126.0,4,0,2,0,50,0,0,1,1,0,0,0.0,0,1,1,0,0,0,0,0,-33.4437952,-70.6551365,Santiago,Profesora Amanda Labarca
2852006092,3700,125.0,3,0,2,0,73,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4427946,-70.6562628,Santiago,Hermanos Amunátegui
1562412665,3700,75.0,3,0,2,0,9,1,0,1,1,0,0,5.0,2,1,1,0,0,0,0,0,-33.4339234,-70.6587289,Santiago,San Martín
1579521439,3700,53.0,2,0,2,0,9,1,0,1,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.436302,-70.65361,Santiago,Santo Domingo
1584376667,3700,64.0,2,0,2,0,0,0,0,0,0,0,1,2.0,1,0,1,0,0,0,0,0,-33.4339463,-70.653037,Santiago,Bandera
1590833453,3700,74.0,2,0,2,0,12,0,0,1,1,0,0,4.0,0,1,1,0,0,0,0,0,-33.4419532,-70.659432,Santiago,Agustinas
2860933108,3700,76.0,3,0,2,0,0,0,1,0,0,1,0,8.0,1,1,0,0,1,0,0,0,-33.4344616,-70.6574231,Santiago,San Pablo
2854697846,3687,60.0,2,0,2,0,15,0,1,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4436545,-70.657287,Santiago,Nueva San Martín
1590671395,3650,56.0,2,0,2,0,6,0,0,1,0,0,0,3.0,0,1,1,0,0,0,0,0,-33.4331696,-70.659865,Santiago,General Mackenna
1543797113,3650,48.0,2,0,1,0,14,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4379596,-70.6449796,Santiago,Merced
1589856453,3650,62.0,2,0,2,1,9,1,0,0,0,0,1,4.0,0,0,1,0,0,0,0,0,-33.4353492,-70.6585272,Santiago,San Martín
2857639274,3650,98.0,3,0,2,0,25,0,0,0,0,1,0,0.0,1,0,1,0,0,0,0,0,-33.4437658,-70.6587682,Santiago,Tucapel Jiménez
1520843597,3620,60.0,2,0,2,0,9,1,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.4386379,-70.6581765,Santiago,San Martín
2857474156,3607,53.0,2,0,2,0,6,0,1,1,1,1,0,2.0,1,1,1,0,0,0,0,0,-33.4336754,-70.6544766,Santiago,Morandé
1534620401,3600,73.0,3,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4333764,-70.655255,Santiago,General Mackenna
1541670955,3600,55.0,2,0,2,0,9,1,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.4380944,-70.6575077,Santiago,Catedral
1546222187,3600,51.09,2,0,2,0,1,0,0,1,0,0,0,1.65,0,0,1,0,0,0,0,0,-33.4343412,-70.6578777,Santiago,San Pablo
1558882455,3600,58.0,2,0,2,0,6,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.4452217,-70.6573657,Santiago,San Martín
1573922265,3600,59.0,2,0,2,0,5,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4354536,-70.6585687,Santiago,San Martín
1574884653,3600,80.0,2,0,2,1,9,1,0,0,0,0,1,5.0,0,0,1,0,0,0,0,0,-33.4357908,-70.6570562,Santiago,Hermanos Amunátegui
1591353455,3600,51.0,2,0,1,0,6,0,1,0,0,1,0,4.0,1,1,1,0,0,0,0,0,-33.4423057,-70.6592633,Santiago,Tucapel Jiménez
2801963518,3600,62.0,2,0,2,0,18,0,0,1,0,0,0,1.0,1,1,0,0,0,0,0,1,-33.4334388,-70.6538145,Santiago,General Mackenna
2862754826,2800,65.0,2,0,2,0,6,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4353492,-70.6585272,Santiago,San Martín
2862877216,3600,77.7,3,0,2,0,17,0,1,0,0,0,0,9.0,1,1,0,0,1,0,0,0,-33.4403216,-70.6566932,Santiago,Hermanos Amunátegui
1544158071,3586,61.0,2,0,2,0,16,0,0,0,0,1,0,2.0,0,1,1,0,0,0,0,0,-33.4373406,-70.6454551,Santiago,Miraflores
1573161209,3586,82.0,3,0,2,0,9,1,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4389418,-70.6583196,Santiago,San Martín
1585137067,3586,69.0,2,0,2,0,22,0,1,0,0,1,0,2.5,1,1,1,0,0,0,0,0,-33.4350231,-70.6571236,Santiago,Hermanos Amunátegui
1589518449,3586,91.0,3,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,1,0,0,0,-33.4425491,-70.6455645,Santiago,Avenida Libertador Bernardo O'higgins
2800803142,3000,68.0,3,0,2,0,19,0,1,1,1,1,0,2.0,0,0,1,0,0,0,0,0,-33.4333764,-70.655255,Santiago,General Mackenna
2838985336,3586,89.0,2,0,2,0,0,0,0,0,0,1,0,10.0,0,0,1,0,0,0,0,0,-33.4378161,-70.6505442,Santiago,Plaza De Armas
2858687732,3586,87.0,3,0,2,1,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4343789,-70.6480587,Santiago,Corregidor Zañartu
2778833334,3590,72.0,2,0,2,0,9,1,0,0,0,0,1,5.0,1,1,1,0,0,0,0,0,-33.4341226,-70.6572758,Santiago,San Pablo
2836910336,3590,72.0,2,0,2,0,9,1,0,0,0,0,1,5.0,1,1,1,0,0,0,0,0,-33.4341226,-70.6572758,Santiago,San Pablo
2859646528,3561,54.0,2,0,2,0,9,1,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.4331831,-70.659563,Santiago,General Mackenna
1571479981,3550,62.0,2,0,2,0,7,0,0,1,1,0,0,2.0,1,1,1,0,0,0,0,0,-33.4363182,-70.6542768,Santiago,Morandé
2841303908,3279,75.0,3,0,2,0,45,0,0,0,0,0,1,5.0,0,0,1,0,0,0,0,0,-33.4369391,-70.6593477,Santiago,Santo Domingo
1592695299,3535,95.0,2,1,2,1,9,1,0,0,0,0,1,12.0,0,0,1,0,0,0,0,0,-33.4389418,-70.6583196,Santiago,San Martín
2852925858,3535,50.0,1,0,1,0,15,0,1,0,0,0,0,2.0,1,1,0,0,0,0,0,1,-33.4407199,-70.6566802,Santiago,Hermanos Amunátegui
2862007720,3525,45.0,2,0,2,1,9,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.4343412,-70.6578777,Santiago,San Pablo
1566657169,3200,55.0,2,0,1,0,24,0,0,0,0,1,0,5.0,0,0,1,0,0,0,0,0,-33.443617,-70.660014,Santiago,Avenida Manuel Rodríguez Norte
1571467295,3100,72.0,2,0,1,0,75,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4341618,-70.6482804,Santiago,Ismael Valdés Vergara
1571517979,3500,72.0,2,0,2,0,14,0,0,0,0,0,1,32.0,0,1,1,0,0,0,0,0,-33.4367637,-70.6544418,Santiago,Santo Domingo
1572557839,3500,74.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.433045,-70.6550931,Santiago,General Mackenna
1580024717,3500,94.0,3,0,2,0,9,1,0,0,0,1,0,6.0,0,0,1,0,0,0,0,0,-33.4376194,-70.6545815,Santiago,Catedral
1587222055,3500,54.0,2,0,2,0,0,0,0,0,0,0,1,2.0,1,1,0,0,1,0,0,0,-33.4331849,-70.6595639,Santiago,General Mackenna
1589443333,3500,72.0,2,0,1,0,76,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4341618,-70.6482804,Santiago,Ismael Valdés Vergara
1590082657,3500,80.0,2,0,2,0,0,0,0,0,0,0,1,30.0,0,1,1,0,0,0,0,0,-33.4352718,-70.6585087,Santiago,San Martín
2733367698,3500,56.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4380251,-70.6569634,Santiago,Catedral
2799077498,3500,65.0,3,0,2,0,20,0,1,0,0,1,0,5.0,1,1,1,0,0,0,0,0,-33.4411805,-70.6577876,Santiago,San Martín
2840175312,3500,48.0,2,0,1,0,2,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4355639,-70.6546317,Santiago,Rosas
2845048838,3500,56.0,2,0,2,1,9,1,0,0,0,0,1,3.0,0,0,1,0,0,0,0,0,-33.4357676,-70.6569719,Santiago,Hermanos Amunátegui
2848796526,3500,50.0,1,0,2,1,9,1,0,0,0,0,1,5.0,0,0,1,0,0,0,0,0,-33.4364439,-70.6561147,Santiago,Santo Domingo
2858679992,3500,56.0,3,0,2,0,6,0,0,0,0,0,1,5.0,8,0,1,0,0,0,0,0,-33.4333672,-70.6589743,Santiago,San Martín
2846855894,3490,56.0,2,0,2,0,8,0,0,1,1,0,0,2.0,1,1,1,0,0,0,0,0,-33.4331696,-70.659865,Santiago,General Mackenna
2853359316,3490,59.0,2,0,2,0,19,0,0,1,1,0,0,0.0,1,1,1,0,0,0,0,0,-33.43758,-70.657154,Santiago,Hermanos Amunátegui
2853754694,3490,57.0,2,0,2,0,9,1,0,0,0,0,1,5.0,0,1,1,0,0,0,0,0,-33.4355956,-70.6563853,Santiago,Rosas
2853767310,3490,62.0,2,0,2,0,9,1,0,0,0,0,1,5.0,0,1,1,0,0,0,0,0,-33.4363034,-70.6536088,Santiago,Santo Domingo
1531794163,3458,120.0,2,0,1,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4393328,-70.6481709,Santiago,San Antonio
2860919804,3458,78.0,3,0,2,0,0,0,1,0,0,0,0,4.0,1,1,0,0,1,0,0,0,-33.4377034,-70.6539942,Santiago,Morandé
1534059685,3450,51.0,1,0,1,0,9,1,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,-33.4368547,-70.6553976,Santiago,Teatinos
2808343152,3432,49.0,2,0,2,0,3,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4344261,-70.658027,Santiago,San Pablo
2853351500,3432,76.0,3,0,2,0,16,0,0,0,0,1,0,6.0,0,1,1,0,0,0,0,0,-33.4433352,-70.659137,Santiago,Tucapel Jiménez
1587208189,3420,58.0,2,0,2,0,9,1,0,0,0,0,1,6.0,1,0,0,0,1,0,0,0,-33.436349,-70.6538384,Santiago,Santo Domingo
1587697007,3420,60.0,2,0,2,0,9,1,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.4355693,-70.6570807,Santiago,Hermanos Amunátegui
1541355579,3400,63.0,2,0,2,0,7,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4334103,-70.6576037,Santiago,Hermanos Amunátegui
1568582535,3400,56.0,3,0,2,0,5,0,0,0,0,0,1,5.0,1,1,1,0,0,0,0,0,-33.4335284,-70.6588992,Santiago,San Martín
1582980195,3400,60.0,2,0,2,0,9,1,0,0,0,0,1,3.0,1,1,1,0,0,0,0,0,-33.4362818,-70.6543368,Santiago,Morandé
1584120397,3400,57.0,2,0,2,0,6,0,0,0,0,1,0,4.0,1,1,1,0,0,0,0,0,-33.4352718,-70.6585087,Santiago,San Martín
1586701653,3400,51.09,2,0,2,0,2,0,0,1,0,0,0,1.65,0,0,1,0,0,0,0,0,-33.4343023,-70.6579636,Santiago,San Pablo
2820526974,3400,53.0,2,0,2,0,2,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4344302,-70.6579141,Santiago,San Pablo
2831556080,3400,51.0,2,0,2,0,4,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4343412,-70.6578777,Santiago,San Pablo
2838926226,3400,66.0,2,0,2,0,11,0,0,1,0,0,0,11.0,0,0,0,0,0,0,0,1,-33.4344051,-70.659408,Santiago,San Pablo
2848635648,3400,48.0,2,0,2,0,0,0,0,0,0,1,0,0.0,1,1,0,0,1,0,0,0,-33.4353976,-70.654388,Santiago,Littré Quiroga Carvajal
2854216548,3400,71.0,2,0,2,1,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4380223,-70.6564629,Santiago,Catedral
2855519714,3400,82.0,4,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4364109,-70.647429,Santiago,Enrique Mac Iver
2858787020,3400,58.0,2,0,2,1,9,1,0,0,0,0,1,3.0,0,0,1,0,0,0,0,0,-33.4357676,-70.6569719,Santiago,Hermanos Amunátegui
2860768108,3400,60.0,2,0,2,0,11,0,0,1,1,0,0,0.0,1,1,1,0,0,0,0,0,-33.4362818,-70.6543368,Santiago,Morandé
2732064624,3390,46.0,2,0,2,0,11,0,0,0,0,1,0,1.0,1,1,1,0,0,0,0,0,-33.4357676,-70.6569719,Santiago,Hermanos Amunátegui
2853372012,3390,71.0,3,0,2,0,19,0,0,0,0,1,0,0.0,1,0,1,0,0,0,0,0,-33.4333764,-70.655255,Santiago,General Mackenna
2863264500,3390,46.0,2,0,2,0,0,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4357707,-70.6569834,Santiago,Hermanos Amunátegui
2767260368,3380,57.0,2,0,2,0,14,0,0,0,1,0,0,0.0,0,1,1,0,0,0,0,0,-33.4436545,-70.6572871,Santiago,Nueva San Martín
1561892565,3350,56.0,2,0,2,1,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4370537,-70.6478646,Santiago,Monjitas
2815625264,3350,56.0,1,0,2,0,16,0,0,0,0,1,0,4.0,0,1,1,0,0,0,0,0,-33.4366396,-70.6565071,Santiago,Santo Domingo
2848666454,3350,54.0,2,0,1,0,6,0,0,1,0,0,0,2.0,1,1,1,0,0,0,0,0,-33.433183,-70.6595629,Santiago,General Mackenna
2851519568,3350,46.0,2,0,2,0,4,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4343023,-70.6579636,Santiago,San Pablo
2852672748,3350,52.0,2,0,2,0,7,0,0,1,0,0,0,0.0,2,1,1,0,0,0,0,0,-33.4426102,-70.659205,Santiago,Moneda
1536435601,3345,60.47,2,0,2,0,10,0,0,0,0,0,1,5.26,1,0,1,0,0,0,0,0,-33.4363473,-70.6541139,Santiago,Morandé
1536487151,3330,65.0,3,0,1,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4346255,-70.6568582,Santiago,San Pablo
1587718061,3330,61.0,2,0,2,0,5,0,1,0,0,0,0,3.0,1,1,1,0,0,0,0,0,-33.4368301,-70.657031,Santiago,Hermanos Amunátegui
2793525140,2946,50.0,2,0,2,0,3,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,-33.4343412,-70.6578777,Santiago,San Pablo
2794495984,3330,48.0,2,0,2,0,10,0,1,0,0,1,0,4.0,0,0,1,0,0,0,0,0,-33.4429493,-70.6595687,Santiago,Moneda
2854120986,3330,43.0,2,0,1,0,20,0,0,0,0,1,0,3.0,0,1,1,0,0,0,0,0,-33.4353792,-70.6588077,Santiago,San Martín
2860856094,3330,46.0,2,0,1,0,15,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,-33.4366094,-70.6548531,Santiago,Santo Domingo
2861211870,3330,107.0,4,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4393768,-70.6454391,Santiago,Miraflores
1541761135,3332,67.0,2,0,2,0,7,0,1,0,0,1,0,2.0,1,1,1,0,0,0,0,0,-33.4356146,-70.6570711,Santiago,Hermanos Amunátegui
2756953434,3330,49.0,2,0,2,0,16,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4385902,-70.6571615,Santiago,Hermanos Amunátegui
2862626614,3330,51.0,2,0,1,0,7,0,0,0,0,1,0,2.0,1,0,1,0,0,0,0,0,-33.4421932,-70.6592729,Santiago,Tucapel Jiménez
1575181873,3317,100.0,3,0,3,0,9,1,0,0,0,0,1,0.0,2,0,1,0,0,0,0,0,-33.4452217,-70.6573657,Santiago,San Martín
1560185611,3325,50.0,1,0,1,0,15,0,0,0,0,1,0,5.0,0,1,1,0,0,0,0,0,-33.4366396,-70.6565071,Santiago,Santo Domingo
2809114248,3305,70.0,3,0,2,0,15,0,0,0,0,1,0,6.0,0,1,1,0,0,0,0,0,-33.4433352,-70.659137,Santiago,Tucapel Jiménez
2780765076,3313,4.0,2,0,2,0,7,0,0,0,0,0,1,60.0,1,1,1,0,0,0,0,0,-33.4355585,-70.6564792,Santiago,Rosas
1555741833,3300,70.0,3,0,2,0,17,0,0,0,0,0,1,4.0,1,1,1,0,0,0,0,0,-33.4386557,-70.6573617,Santiago,Compañía De Jesús
1583757383,3300,78.0,2,0,1,0,76,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4347676,-70.6460005,Santiago,Ismael Valdés Vergara
1585218873,3300,52.0,1,0,1,0,15,0,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,-33.4368435,-70.6574539,Santiago,Santo Domingo
1590668833,3300,56.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.433373,-70.6600983,Santiago,General Mackenna
2746540188,3300,54.0,2,0,2,0,14,0,0,0,0,1,0,0.0,1,0,1,0,0,0,0,0,-33.4337294,-70.6586822,Santiago,San Martín
2764505290,3300,54.0,1,0,2,0,17,0,0,0,1,0,0,0.0,2,1,1,0,0,0,0,0,-33.4364439,-70.6561147,Santiago,Santo Domingo
2825386116,3300,61.0,2,0,2,0,15,0,1,0,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4370733,-70.6569386,Santiago,Hermanos Amunátegui
2839998884,3100,74.0,3,0,2,0,62,0,0,1,0,0,0,3.0,1,0,1,0,0,0,0,0,-33.4414678,-70.6588284,Santiago,Agustinas
2841191880,3300,73.0,1,0,2,0,18,0,0,1,0,0,0,0.0,0,1,1,0,0,0,0,0,-33.4339991,-70.6561943,Santiago,San Pablo
1569555029,3279,56.0,2,0,2,0,9,1,0,0,0,0,1,6.0,1,1,1,0,0,0,0,0,-33.4355585,-70.6564792,Santiago,Rosas
1561883455,3290,55.0,2,0,2,0,10,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,-33.4352318,-70.654549,Santiago,Morandé
1580028059,3290,55.0,2,0,2,0,7,0,0,0,0,0,1,2.0,1,1,1,0,0,0,0,0,-33.4352204,-70.654575,Santiago,Morandé
2854810612,3290,60.0,2,0,1,0,9,1,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,-33.4452217,-70.6573657,Santiago,San Martín
1583386273,3280,60.0,1,0,1,0,11,0,1,0,0,0,0,0.0,1,0,1,0,0,0,0,0,-33.434449,-70.659462,Santiago,San Pablo
2832448820,3252,63.0,3,0,2,0,16,0,0,0,0,1,0,4.0,1,0,1,0,0,0,0,0,-33.4363473,-70.6541139,Santiago,Morandé
2742310302,3251,67.0,3,0,2,0,9,1,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,-33.4372283,-70.6473986,Santiago,Enrique Mac Iver
2843214482,3200,49.0,2,0,2,0,17,0,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,-33.4373406,-70.6454551,Santiago,Miraflores
1542037097,3250,58.0,2,0,2,0,9,1,0,0,0,0,1,3.0,1,1,1,0,0,0,0,0,-33.4423,-70.6592598,Santiago,Tucapel Jiménez
2765365400,3250,64.0,2,0,2,0,0,0,0,0,0,0,1,4.0,1,0,1,0,0,0,0,0,-33.4430124,-70.6577519,Santiago,San Martín
2836627356,3150,62.0,2,0,2,0,12,0,0,1,1,0,0,6.0,1,1,1,0,0,0,0,0,-33.4352936,-70.6543191,Santiago,Morandé
1539472397,3249,62.0,2,0,2,0,9,0,1,0,0,1,0,5.0,1,1,1,0,0,0,0,0,-33.4333582,-70.6577128,Santiago,General Mackenna
1571494697,3240,60.0,2,0,2,0,0,0,1,0,0,1,0,0.0,1,0,1,0,0,0,0,0,-33.4383859,-70.6593388,Santiago,Catedral
2852958190,3228,53.0,2,0,2,0,30,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4365009,-70.644932,Santiago,Monjitas
1533034585,3220,40.0,2,1,2,1,9,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.437981,-70.644974,Santiago,Merced
1533047589,3220,50.0,1,0,1,0,9,1,1,0,0,0,0,2.0,0,0,1,0,0,0,0,0,-33.437981,-70.644974,Santiago,Merced
1543554657,3202,57.0,2,0,2,0,15,0,0,0,0,1,0,3.0,1,0,1,0,0,0,0,0,-33.4364845,-70.6541628,Santiago,Santo Domingo
1557274299,3202,75.0,3,0,2,0,20,0,1,0,0,0,0,5.0,1,1,1,0,0,0,0,0,-33.4332738,-70.6540312,Santiago,General Mackenna
2835531848,3202,94.0,2,0,2,0,77,0,0,0,0,0,1,50.0,0,0,1,0,0,0,0,0,-33.4444446,-70.6593444,Santiago,Fanor Velasco
2855286128,3202,68.0,2,0,2,0,19,0,1,0,0,0,0,0.0,1,1,1,0,0,0,0,0,-33.4433461,-70.6567394,Santiago,Príncipe De Gales
1546624403,3200,53.0,3,0,2,1,9,1,0,0,0,0,1,3.0,0,0,1,0,0,0,0,0,-33.4333672,-70.6589743,Santiago,San Martín
1572498685,3200,48.0,2,0,2,0,10,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4352698,-70.6542787,Santiago,Morandé
1573127281,3200,55.0,2,0,2,0,9,1,0,0,0,1,0,5.0,1,1,1,0,0,0,0,0,-33.4340068,-70.6556672,Santiago,San Pablo
1588954917,3200,73.0,2,0,2,0,15,0,0,0,0,0,1,7.0,1,0,1,0,0,0,0,0,-33.4433581,-70.6570717,Santiago,Nueva San Martín
1590846151,3200,50.0,2,0,2,0,10,0,1,0,0,1,0,0.0,0,0,1,0,0,0,0,0,-33.4418907,-70.6594391,Santiago,Agustinas
1590976441,3200,56.0,2,0,2,0,5,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,-33.4426727,-70.6591949,Santiago,Moneda
1591524663,3200,60.0,2,0,2,0,5,0,0,1,1,0,0,4.0,0,0,0,0,1,0,0,0,-33.4444975,-70.6600983,Santiago,Avenida Manuel Rodríguez
2698055136,3200,75.0,2,0,2,0,15,0,0,0,0,0,1,25.0,0,0,1,0,0,0,0,0,-33.4367637,-70.6544418,Santiago,Santo Domingo
2739422568,3200,43.0,2,0,2,1,9,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.4357366,-70.6589838,Santiago,Rosas
2753494632,3200,43.0,2,0,1,0,10,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4357366,-70.6589838,Santiago,Rosas
2836583364,3200,40.0,2,1,2,1,9,1,0,0,0,0,1,1.0,0,0,1,0,0,0,0,0,-33.435891,-70.65828,Santiago,Rosas
2848726488,3200,48.0,2,0,2,0,0,0,0,0,0,1,0,0.0,1,1,0,0,1,0,0,0,-33.4350664,-70.654388,Santiago,Morandé
2853097720,3200,62.0,2,0,2,0,22,0,1,0,0,0,0,2.0,1,1,1,0,0,0,0,0,-33.4383541,-70.6592395,Santiago,Catedral
2854967506,3200,60.0,2,0,2,0,17,0,1,0,0,1,0,2.0,0,1,1,0,0,0,0,0,-33.4341097,-70.6572961,Santiago,San Pablo
2855508504,3200,80.0,3,0,2,0,16,0,1,0,0,0,0,5.0,2,0,1,0,0,0,0,0,-33.4403389,-70.656778,Santiago,Huérfanos
1564874063,3190,53.0,2,0,2,1,9,1,0,0,0,0,1,4.0,0,0,1,0,0,0,0,0,-33.4331831,-70.659563,Santiago,General Mackenna
1583403991,3190,71.0,3,0,2,0,17,0,0,1,0,0,0,0.0,1,1,1,0,0,0,0,0,-33.4333764,-70.655255,Santiago,General Mackenna
1580201609,2900,47.0,2,0,1,0,16,0,0,0,0,1,0,2.0,1,1,1,0,0,0,0,0,-33.4379596,-70.6449796,Santiago,Merced
2860754736,3171,55.0,1,0,1,0,0,0,0,0,0,0,1,3.0,1,1,0,0,1,0,0,0,-33.4366396,-70.6565071,Santiago,Santo Domingo
1531506945,3150,60.0,2,0,2,1,9,1,0,0,0,0,1,5.0,0,0,1,0,0,0,0,0,-33.4333972,-70.6574374,Santiago,Hermanos Amunátegui
1554266465,3150,60.0,2,0,2,0,15,0,0,1,1,0,0,3.0,1,1,1,0,0,0,0,0,-33.4363034,-70.6536088,Santiago,Santo Domingo
2858865010,3139,58.0,2,0,2,0,17,0,0,0,0,0,1,2.0,1,0,1,0,0,0,0,0,-33.4365313,-70.6563905,Santiago,Santo Domingo
2839819252,3126,51.0,2,0,2,1,9,1,0,0,0,0,1,3.0,0,0,1,0,0,0,0,0,-33.4364052,-70.6550198,Santiago,Santo Domingo
2837820410,3123,54.0,2,0,2,0,10,0,0,1,1,0,0,4.0,1,1,1,0,0,0,0,0,-33.4359494,-70.6593274,Santiago,Rosas
2853749118,3112,60.0,2,0,2,0,9,1,0,0,0,0,1,0.0,0,1,1,0,0,0,0,0,-33.4436545,-70.6572871,Santiago,Nueva San Martín
2794562912,3101,60.0,2,0,2,0,13,0,0,0,0,0,1,0.0,1,0,1,0,0,0,0,0,-33.4436545,-70.6572871,Santiago,Nueva San Martín
1583421703,3100,56.0,2,0,2,0,16,0,0,0,0,1,0,6.0,1,1,1,0,0,0,0,0,-33.4386724,-70.6574071,Santiago,Compañía De Jesús
2854527858,3100,48.0,2,0,2,0,17,0,1,0,0,0,0,2.0,0,1,1,0,0,0,0,0,-33.4373406,-70.6454551,Santiago,Miraflores
1523606747,3100,52.0,2,0,2,0,9,1,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0,-33.4331831,-70.659563,Santiago,General Mackenna
1534074663,3100,60.0,2,0,1,0,15,0,1,0,0,1,0,1.0,1,1,1,0,0,0,0,0,-33.4369767,-70.6564623,Santiago,Santo Domingo
1535499893,3100,49.0,3,0,2,0,12,0,0,0,0,1,0,0.0,1,1,1,0,0,0,0,0,-33.4355482,-70.6469136,Santiago,Santo Domingo
1537451691,3100,53.0,2,0,2,1,9,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,0,-33.4332351,-70.6597344,Santiago,General Mackenna
1583941137,3100,70.0,3,0,2,0,10,0,0,0,0,0,1,3.0,1,1,1,0,0,0,0,0,-33.4433352,-70.659137,Santiago,Tucapel Jiménez
1584557633,3100,50.0,2,0,2,0,9,0,1,0,0,0,0,50.0,1,0,1,0,0,0,0,0,-33.4352592,-70.65428,Santiago,Morandé
2694608284,3100,56.0,2,0,2,0,20,0,0,0,0,1,0,2.0,0,0,1,0,0,0,0,0,-33.4333764,-70.655255,Santiago,General Mackenna
