id,monto,ppm2,superficie_t,superficie_u,terraza,ambientes,dormitorios,banos,estacionamiento,bodegas,cantidad_pisos,dep_por_piso,piso,tipo_depto,orientacion,antiguedad,latitud,longitud,comuna,calle
1589812729,6500,108.0,65.0,60.0,5.0,,2,2,1,1,8,20,2,,P,9,-33.4045087,-70.5558808,Las Condes,Fray Angélico
2797542228,6490,101.0,68.0,64.0,4.0,,2,2,1,1,,,,Departamento,SO,,-33.411645,-70.5667106,Las Condes,Avenida Manquehue Sur
1541087539,8500,93.0,110.0,91.0,19.0,5,3,2,1,1,4,2,3,Departamento,NP,37,-33.410185,-70.5618282,Las Condes,Esteban Dell'orto
1558917239,5000,147.0,38.0,34.0,4.0,,1,1,1,1,8,15,4,Departamento,SP,5,-33.4032489,-70.5550063,Las Condes,Rafael Sanzio
2853316196,4395,115.0,44.0,38.0,,,1,1,1,,,,,Departamento,,11,-33.4056655,-70.5571973,Las Condes,General Carol Urzúa
2758248426,4850,127.0,46.0,38.0,8.0,,1,1,1,1,9,10,5,Departamento,S,12,-33.4032489,-70.5550063,Las Condes,Rafael Sanzio
1583940915,8200,138.0,70.0,59.0,10.0,,2,,,,,,,,,,-33.4045561,-70.5566457,Las Condes,General Carol Urzúa
2845076348,6500,81.0,105.0,80.0,25.0,,2,2,1,1,26,,12,Departamento,SO,46,-33.4079726,-70.5491202,Las Condes,Avenida Apoquindo
1588974491,4781,136.0,44.9,34.9,10.0,,1,1,,1,8,8,1,Departamento,,8,-33.4065953,-70.5566126,Las Condes,Leonardo Da Vinci
2851533170,5000,119.0,49.0,42.0,7.0,,1,1,1,1,8,8,5,Departamento,NP,13,-33.4017871,-70.5538928,Las Condes,Lorenzo De Medici
1579228545,4600,124.0,42.0,37.0,5.0,,1,1,1,1,8,8,3,Departamento,NP,3,-33.4056816,-70.5560024,Las Condes,Leonardo Da Vinci
1564031029,4200,120.0,37.0,35.0,2.0,,1,1,1,1,10,7,4,Departamento,,4,-33.4084945,-70.5493889,Las Condes,Valdepeñas
1564006319,4200,120.0,37.0,35.0,2.0,,1,1,1,1,15,7,6,Departamento,,4,-33.4084945,-70.5493889,Las Condes,Valdepeñas
2828631348,6900,109.0,70.0,63.0,7.0,,2,2,1,1,,,5,Departamento,N,0,-33.4025503,-70.5551539,Las Condes,Donatello
2854889250,5390,117.0,52.0,46.0,6.0,,1,1,2,1,8,6,5,Departamento,SP,8,-33.4055003,-70.5600021,Las Condes,Las Clarisas
2859314524,7900,89.0,122.0,88.0,34.0,,4,3,,,4,,1,Departamento,,36,-33.4117117,-70.5612509,Las Condes,Avenida Presidente Sebastián Piñera Echenique
1550875797,4700,117.0,43.0,40.0,3.0,,1,1,1,1,18,4,14,Departamento,,20,-33.4080917,-70.563884,Las Condes,Avenida Apoquindo
1586684397,6600,101.0,68.0,65.0,3.0,5,2,2,1,1,1,4,8,Departamento,O,16,-33.4088645,-70.5710676,Las Condes,Rosario Norte
2852083630,6990,127.0,62.0,55.0,,5,2,2,2,1,10,243,,Departamento,NP,6,-33.4027191,-70.5564523,Las Condes,Los Trigales
2851863962,11400,102.0,125.0,111.0,,4,4,,,,,,,,,,-33.404715,-70.565239,Las Condes,Estocolmo
2852096444,12500,103.0,150.0,121.0,,4,4,3,2,1,12,,4,Departamento,,15,-33.4039778,-70.5641537,Las Condes,Bergen
2851992944,12500,95.0,150.0,131.0,,9,4,3,1,1,25,4,,Departamento,SP,19,-33.4114336,-70.5697774,Las Condes,Pasaje Las Malvas
2851954104,12990,98.0,145.0,132.0,,,4,4,1,1,,,,Departamento,NP,16,-33.4064781,-70.5714383,Las Condes,Rosario Norte
2852856138,11900,85.0,168.0,140.0,,7,3,3,2,1,4,8,2,Departamento,SP,34,-33.4117777,-70.530982,Las Condes,Vital Apoquindo
2852031760,9300,77.0,131.0,120.0,,5,3,3,2,1,,,,Departamento,NP,28,-33.371301,-70.5108984,Las Condes,Camino San Antonio
2852018886,14500,105.0,171.62,138.0,,7,4,,,,,,,,,,-33.371301,-70.5108984,Las Condes,Camino San Antonio
2852096516,6500,125.0,59.0,52.0,,5,2,2,1,1,8,242,,Departamento,,6,-33.4023092,-70.5564623,Las Condes,Los Trigales
1584518039,12290,109.0,136.0,112.0,,4,3,3,2,1,10,54,7,Departamento,O,9,-33.4102069,-70.5433302,Las Condes,Círculo De Apolo
2852096442,13250,97.0,170.0,136.0,,4,4,3,2,1,18,,,Departamento,SO,19,-33.4030029,-70.562074,Las Condes,Noruega
1549156869,8000,137.0,70.0,58.0,12.0,1,2,2,2,1,10,10,9,Departamento,,6,-33.4019248,-70.5566235,Las Condes,Los Trigales
2851915658,5299,176.0,70.0,30.0,,2,1,1,1,1,8,108,1,Departamento,SP,9,-33.4041235,-70.5551917,Las Condes,Leonardo Da Vinci
1541317657,22500,92.0,351.0,242.0,109.0,,5,3,2,1,2,,2,Dúplex,Nor-Oriente,0,-33.3716648,-70.5111537,Las Condes,Camino San Antonio
2851889742,6690,119.0,60.0,56.0,,5,2,,,,,,,,,,-33.4025503,-70.5551539,Las Condes,Donatello
1536744953,23990,88.0,300.0,270.0,30.0,,4,4,,1,5,1,2,-,NorOriente-Poniente,14,-33.4147992,-70.5130556,Las Condes,Avenida Francisco Bulnes Correa
2835364916,10900,114.0,103.0,95.0,8.0,,3,,,,,,,,,,-33.3729034,-70.5087828,Las Condes,Camino Fray Montalva
2848328460,65674,143.0,715.29,457.38,257.91,,4,5,,1,,,2,Departamento,NOSP,7,-33.3766909,-70.5012724,Las Condes,Pasaje San José De La Sierra
1553940557,6800,81.0,98.0,83.0,15.0,,3,2,,,,,,-,Nor-Poniente,57,-33.4080653,-70.5668068,Las Condes,Avenida Alonso De Córdova
2848380494,10900,117.0,96.0,93.0,3.0,,3,2,,1,15,,15,Departamento,NOSP,23,-33.405969,-70.5642691,Las Condes,Oslo
2851889772,7000,179.0,72.0,39.0,,2,1,1,1,1,18,16,,Departamento,SP,0,-33.4106951,-70.5717029,Las Condes,La Capitanía
2851992968,10690,96.0,129.0,111.0,,3,3,3,2,1,14,,,Departamento,S,14,-33.4055196,-70.5670701,Las Condes,Escandinavia
1582880067,10390,74.0,160.0,140.0,,7,4,3,2,1,4,8,4,Departamento,NP,34,-33.4118193,-70.5314004,Las Condes,Luis Matte Larraín
2851992978,11400,108.0,124.0,105.0,,3,3,3,2,1,13,68,5,Departamento,SO,9,-33.4061053,-70.5629676,Las Condes,Gustavo V
2851902616,13190,97.0,165.0,135.0,,4,4,,,,,,,,,,-33.4103436,-70.5434835,Las Condes,Vilanova
2851941344,5300,135.0,43.0,39.0,,3,1,1,1,1,8,120,8,Departamento,SO,3,-33.404362,-70.5587992,Las Condes,Las Trinitarias
1570454379,6900,107.0,68.0,64.0,4.0,,2,2,1,1,18,7,9,Departamento,NP,20,-33.4076108,-70.5666263,Las Condes,Escandinavia
1591491293,14950,99.0,170.0,150.0,20.0,,4,4,2,1,25,4,19,Departamento,,19,-33.4114336,-70.5697774,Las Condes,Pasaje Las Malvas
2820318084,6400,142.0,70.0,45.0,25.0,,1,1,1,1,8,4,8,Departamento,N,3,-33.4050602,-70.5584078,Las Condes,Avenida Las Condes
2798948294,16210,119.0,230.0,136.0,,,4,4,1,1,2,,1,Departamento,SP,1,-33.4180461,-70.5089162,Las Condes,Avenida Francisco Bulnes Correa
1579350179,22950,120.0,240.0,190.0,30.0,,3,3,2,1,4,1,2,Departamento,SP,6,-33.418076,-70.5081388,Las Condes,Avenida Francisco Bulnes Correa
2863747930,10900,109.0,112.0,100.0,12.0,2,2,2,2,1,23,-3,19,Departamento,,20,-33.4054119,-70.5629812,Las Condes,Ibsen
1571319753,6700,113.0,65.0,59.0,6.0,,2,2,1,1,10,14,10,Departamento,N,8,-33.4025503,-70.5551539,Las Condes,Donatello
1577390503,6750,102.0,71.0,66.0,5.0,2,2,2,1,1,10,14,2,Departamento,,6,-33.4023092,-70.5564623,Las Condes,Los Trigales
1541761979,10490,112.0,108.0,93.0,15.0,3,3,2,1,1,15,2,3,Departamento,O,23,-33.4032527,-70.5630968,Las Condes,Noruega
2770637434,6900,109.0,70.0,63.0,7.0,2,,,,,,,,,,,-33.4032277,-70.5574838,Las Condes,Los Barbechos
2764119192,19900,90.0,220.0,220.0,,3,3,3,3,1,3,21,1,Departamento,P,4,-33.3886802,-70.5277821,Las Condes,Estoril
2734505190,19800,141.0,230.0,140.0,90.0,4,4,3,2,1,4,2,1,Departamento,N,8,-33.4021687,-70.5400475,Las Condes,Paul Harris
1546247219,10500,109.0,115.0,96.0,19.0,3,3,3,1,1,23,3,15,Departamento,SO,21,-33.4069704,-70.5635632,Las Condes,Linneo
1540865193,7500,144.0,64.0,52.0,12.0,2,2,2,1,1,11,17,7,Departamento,O,6,-33.4086556,-70.5480621,Las Condes,Talavera De La Reina
1546234689,8500,113.0,92.0,75.0,17.0,2,2,2,1,1,8,14,7,Departamento,SO,5,-33.4050598,-70.5587369,Las Condes,Avenida Las Condes
2770600886,12900,95.0,155.0,135.0,20.0,3,3,3,2,1,18,2,8,Departamento,NP,15,-33.40604,-70.56628,Las Condes,San Olav
1530861055,7490,107.0,76.0,70.0,6.0,,2,2,1,1,,4,,Departamento,N,21,-33.4052233,-70.5651717,Las Condes,Oslo
1586734379,15300,100.0,177.0,152.0,25.0,3,3,3,2,1,4,4,1,Dúplex,NP,7,-33.4164821,-70.5099577,Las Condes,Avenida Francisco Bulnes Correa
1537018953,44900,106.0,420.0,420.0,,3,3,3,4,1,3,1,1,Departamento,N,4,-33.3986691,-70.5248348,Las Condes,Camino Piedra Roja
2843311040,21000,111.0,220.0,188.0,32.0,3,3,3,3,2,4,1,1,Departamento,SP,3,-33.3886802,-70.5270572,Las Condes,Estoril
2665184458,27000,78.0,345.0,345.0,,4,4,3,5,,3,1,1,Departamento,P,29,-33.3958341,-70.5208235,Las Condes,Camino Las Flores
1562425211,29800,87.0,396.0,342.0,54.0,5,5,5,3,1,3,1,1,Departamento,O,3,-33.37453,-70.51586,Las Condes,Fray León
2846742444,6390,71.0,95.0,90.0,5.0,,4,,,,,,,,,,-33.408354,-70.553994,Las Condes,Avenida Apoquindo
2850378302,19900,90.0,232.0,220.0,12.0,4,4,4,2,1,4,2,2,Departamento,S,31,-33.3887979,-70.5285141,Las Condes,Los Carpinteros
1516329563,23800,91.0,280.0,260.0,20.0,3,3,2,4,1,,2,2,Departamento,N,26,-33.376269,-70.5137835,Las Condes,Camino Fray Bernardo
2852904074,10400,93.0,130.0,111.0,,,3,3,,,,,,,,,-33.3711686,-70.5070914,Las Condes,Fernández Concha
1589296973,9585,92.0,124.0,104.0,20.0,4,3,3,1,1,3,,,Semi piso,NP,0,-33.3726668,-70.5144939,Las Condes,Avenida Las Condes
1589244723,9390,85.0,120.0,110.0,8.0,5,4,3,2,1,5,,,Semi piso,NOSP,0,-33.4149967,-70.530032,Las Condes,Luis Matte Larraín
1580891399,11300,84.0,145.0,133.0,12.0,4,3,3,1,1,10,4,10,Semi piso,SP,0,-33.3831648,-70.5330862,Las Condes,Avenida Las Condes
2765191108,17654,80.0,301.66,219.2,82.46,,4,4,,,5,3,3,Departamento,O,0,-33.4167583,-70.5110615,Las Condes,Avenida Francisco Bulnes Correa
2829715962,20500,152.0,178.06,134.64,115.89,8,3,3,3,1,4,4,,Departamento,NP,7,-33.3867828,-70.5303984,Las Condes,Estoril
2852859928,13700,94.0,168.0,145.0,,6,3,,,,,,,,,,-33.404981,-70.563192,Las Condes,Noruega
2852885576,6000,104.0,57.53,57.53,,,1,1,1,,,,,Departamento,N,6,-33.4082432,-70.5491774,Las Condes,Valdepeñas
2853717964,16499,118.0,177.0,139.0,,4,3,3,2,1,,,,Departamento,,6,-33.4118887,-70.5684042,Las Condes,Rosario Sur
2859745856,11690,105.0,124.0,111.0,,5,3,4,1,1,9,92,,Departamento,,21,-33.4047475,-70.5652216,Las Condes,Estocolmo
1582746983,7500,92.0,80.72,80.72,,,2,2,1,,,,,Departamento,N,7,-33.4075295,-70.5584354,Las Condes,Avenida Apoquindo
1582833783,9799,77.0,160.0,127.0,,4,3,3,2,1,,,,Departamento,SO,31,-33.4089565,-70.5649967,Las Condes,Avenida Presidente Sebastián Piñera Echenique
1582746969,8700,93.0,93.0,93.0,,,2,2,1,1,,,,Departamento,N,4,-33.3708456,-70.5115607,Lo Barnechea,Avenida Las Condes
1588718625,5290,117.0,51.0,45.0,,2,1,1,1,1,3,306,,Departamento,SO,6,-33.4050668,-70.5584024,Las Condes,Avenida Las Condes
1583328833,15990,114.0,175.0,140.0,,7,4,4,3,1,,,,Departamento,NP,8,-33.4060389,-70.5458024,Las Condes,Paraná
2859920794,5400,150.0,42.0,36.0,,2,1,1,1,1,5,501,,Departamento,N,6,-33.4028516,-70.5564031,Las Condes,Los Trigales
2835635332,4900,116.0,48.0,42.0,6.0,,1,,,,,,,,,,-33.3833251,-70.5314437,Las Condes,Lo Fontecilla
1583863031,5853,149.0,52.0,39.2,12.8,,1,1,,,,,5,Departamento,O,6,-33.3837593,-70.5320713,Las Condes,Avenida Las Condes
1582807985,11300,93.0,133.0,121.0,,7,3,3,1,1,14,78,,Departamento,SO,17,-33.4063674,-70.5703353,Las Condes,Urano
2852821716,14300,102.0,181.0,139.0,,8,4,3,2,1,15,84,,Departamento,NP,13,-33.4067686,-70.5694771,Las Condes,Balmoral
1582909613,6150,111.0,62.0,55.0,,,1,1,1,1,8,,,Departamento,SP,12,-33.4032445,-70.5581544,Las Condes,Las Trinitarias
2859758598,12500,115.0,138.0,108.0,,5,3,2,3,1,2,205,,Departamento,NP,9,-33.4067991,-70.5454809,Las Condes,Laredo
1582807981,5900,140.0,51.0,42.0,,3,2,2,1,,,,,Departamento,O,2,-33.4014845,-70.5544045,Las Condes,Lorenzo De Medici
1573110215,9500,102.0,101.0,93.0,8.0,,3,2,1,1,15,4,9,Departamento,N,24,-33.4080826,-70.5718616,Las Condes,Carlos Martel
1556248121,11000,84.0,150.0,130.0,20.0,,3,2,1,1,,4,3,Departamento,NP,,-33.4129266,-70.567525,Las Condes,Las Malvas
1549747153,6100,129.0,55.0,47.0,8.0,,1,1,1,1,12,5,10,Departamento,P,0,-33.3704273,-70.5063915,Las Condes,Avenida Las Condes
1572962621,12500,93.0,145.0,133.0,12.0,4,3,2,3,1,,,,Semi piso,,0,-33.403154,-70.5609498,Las Condes,Santa Brígida
1578423773,28704,106.0,323.0,270.0,53.0,3,3,3,2,1,,,,,,4,-33.373774,-70.5140942,Las Condes,Fray León
1578203199,30624,113.0,323.0,270.0,53.0,3,3,3,3,1,,,,,,4,-33.3752434,-70.5149525,Las Condes,Camino San Francisco De Asís
1578293947,5300,139.0,42.0,38.0,4.0,1,1,1,1,1,,,783,Departamento,SO,5,-33.404969,-70.5588767,Las Condes,Las Trinitarias
2854582882,25351,101.0,444.93,249.39,27.3,5,4,4,2,1,1,,,,N,,-33.4161736,-70.5112954,Las Condes,Avenida Francisco Bulnes Correa
2841407740,23800,91.0,280.0,260.0,20.0,5,3,3,4,1,2,2,2,Departamento,O,0,-33.3762593,-70.5141523,Las Condes,Camino Fray Bernardo
1578281147,5300,155.0,42.0,34.0,8.0,1,1,1,1,1,,,693,Departamento,,4,-33.40436,-70.5589196,Las Condes,Las Trinitarias
2854699536,28500,97.0,360.0,292.0,68.0,6,4,4,3,1,,,,,N,,-33.3768092,-70.5062056,Las Condes,Camino Fray Montalva
2760234700,6600,103.0,74.0,64.0,10.0,,2,2,1,1,2,,9,Departamento,NOSP,10,-33.3717076,-70.5129271,Las Condes,La Cabaña
2853372410,5200,126.0,47.0,41.0,,2,1,1,1,1,10,11,5,Departamento,O,1,-33.3829734,-70.5324763,Las Condes,Avenida Las Condes
2843930712,7000,84.0,91.0,83.0,8.0,,3,2,1,1,24,6,18,Departamento,SO,47,-33.4079726,-70.5491202,Las Condes,Avenida Apoquindo
1569278417,30000,118.0,359.0,254.0,105.0,,3,4,2,1,5,1,5,Departamento,O,0,-33.4179023,-70.5091381,Las Condes,Avenida Francisco Bulnes Correa
2786985466,9490,96.0,104.0,98.0,6.0,,3,3,1,1,11,,3,Departamento,,21,-33.3721202,-70.510031,Las Condes,Camino Fray Montalva
2836937216,22500,106.0,252.41,210.41,42.0,,4,3,3,1,4,3,1,Departamento,N,7,-33.3873779,-70.5291145,Las Condes,Estoril
2853410640,4800,123.0,49.0,39.0,,2,1,1,1,1,,,2,Departamento,SO,6,-33.4059562,-70.5574185,Las Condes,General Carol Urzúa
1589413215,8980,95.0,104.0,94.0,,,4,3,2,1,13,,,Departamento,,22,-33.4044283,-70.5647993,Las Condes,Estocolmo
1590205083,5390,125.0,53.0,43.0,10.0,,1,1,1,1,8,,6,Departamento,,,-33.4019067,-70.554147,Las Condes,Leonardo Da Vinci
1551477781,4900,108.0,55.0,45.0,10.0,,1,1,1,1,19,6,15,Departamento,NP,,-33.4066847,-70.5664639,Las Condes,Escandinavia
1532498489,4390,141.0,36.0,31.0,5.0,,1,1,1,1,8,14,4,Departamento,SO,0,-33.4012186,-70.5543964,Las Condes,Avenida Las Condes
2741841624,5155,147.0,45.0,35.0,10.0,,1,1,1,1,7,14,3,Departamento,N,0,-33.4009275,-70.5547612,Las Condes,Avenida Las Condes
1564825923,21500,113.0,344.0,190.0,1.0,5,4,4,2,1,2,2,4,Dúplex,NP,9,-33.4118839,-70.5235366,Las Condes,Carlos Peña Otaegui
1583822917,8990,78.0,120.0,115.0,5.0,5,3,3,1,2,15,4,14,Departamento,O,32,-33.3846904,-70.533514,Las Condes,Estoril
2835977302,7484,88.0,95.0,85.0,10.0,,3,3,1,1,11,6,5,Departamento,SO,30,-33.4115374,-70.5692317,Las Condes,Del Inca
2852403066,15590,129.0,255.0,120.0,135.0,,3,3,2,1,3,2,1,Semi piso,O,0,-33.4105567,-70.5610215,Las Condes,Virgilio Figueroa
2861029514,6300,134.0,57.0,47.0,10.0,,2,2,1,1,10,5,5,Departamento,,8,-33.4044502,-70.5564501,Las Condes,Fray Angélico
2861107082,13000,96.0,155.0,135.0,20.0,,4,3,2,,8,4,8,Departamento,NP,12,-33.4069133,-70.5669128,Las Condes,Doctora Cora Mayers
2861119980,4900,122.0,45.0,40.0,,,1,1,1,1,8,,,Departamento,,6,-33.3740034,-70.515767,Las Condes,Camino San Francisco De Asís
1589782617,6990,116.0,70.0,60.0,10.0,,2,2,1,,2,4,2,Departamento,O,11,-33.4030757,-70.5547303,Las Condes,Rafael Sanzio
2861068266,14250,95.0,175.0,150.0,,,4,4,2,,6,,,Departamento,,20,-33.406565,-70.564411,Las Condes,Noruega
1589795565,7200,122.0,72.0,59.0,13.0,,2,2,1,1,10,4,3,Departamento,NOSP,10,-33.3712179,-70.509621,Las Condes,Camino Fray Montalva
2763628544,7700,140.0,67.0,55.0,12.0,,2,2,1,1,10,,3,Departamento,N,10,-33.4028929,-70.5552384,Las Condes,Donatello
2860947296,19790,123.0,240.0,160.0,80.0,5,3,3,2,1,,,,Semi piso,,0,-33.3986797,-70.5425302,Las Condes,María Stuardo
1452644123,21800,108.0,240.0,201.73,,,4,3,,,,,,,,,-33.3884088,-70.52733,Las Condes,Estoril
2859181534,10290,79.0,130.0,130.0,,,4,3,1,1,11,4,5,Departamento,,19,-33.3722973,-70.5137571,Las Condes,Avenida Las Condes
2800006246,15500,110.0,160.0,140.0,20.0,,5,3,2,1,2,,,Dúplex,NP,,-33.4169253,-70.5107227,Las Condes,Avenida Francisco Bulnes Correa
2802110082,5660,65.0,87.0,87.0,,,3,2,,,,,,,NP,,-33.4083452,-70.5517899,Las Condes,Avenida Apoquindo
2808290480,6400,142.0,70.0,45.0,25.0,,1,1,1,1,8,8,8,Departamento,NP,3,-33.4050602,-70.5584078,Las Condes,Avenida Las Condes
1554386587,17950,66.0,304.0,269.0,,,4,3,2,1,4,1,3,Departamento,N,17,-33.4177695,-70.5100474,Las Condes,Avenida Francisco Bulnes Correa
1589494129,50000,149.0,816.0,334.0,42.0,5,3,4,3,1,2,,,Semi piso,N,0,-33.3767787,-70.5033089,Las Condes,Camino Las Rosas
1589519973,59106,131.0,805.0,448.0,48.0,5,3,4,3,1,2,,,Semi piso,N,0,-33.3767787,-70.5033089,Las Condes,Camino Las Rosas
1567611453,5700,75.0,82.0,76.0,6.0,,2,2,,1,4,,2,Departamento,P,,-33.4122638,-70.5349468,Las Condes,Río Guadiana
1572328283,20600,144.0,289.0,143.0,,,3,3,1,1,2,,,Departamento,O,1,-33.4180461,-70.5089162,Las Condes,Avenida Francisco Bulnes Correa
1580355771,6800,81.0,90.0,83.0,,,3,2,,,,,,,,1,-33.408072,-70.56681,Las Condes,Avenida Alonso De Córdova
2859044102,4900,136.0,46.0,36.0,10.0,,1,,,,,,,,,,-33.4067956,-70.5665602,Las Condes,Escandinavia
2859756600,8420,99.0,92.0,85.0,7.0,,3,2,1,1,13,5,4,Departamento,,16,-33.4069765,-70.5657927,Las Condes,Los Vikingos
2831956854,6600,91.0,77.0,72.0,5.0,3,2,2,1,1,10,10,4,Departamento,O,9,-33.3728564,-70.5153841,Las Condes,Avenida Las Condes
2828289870,10390,74.0,170.0,140.0,,,3,3,1,1,4,2,4,Departamento,NP,33,-33.4118193,-70.5314004,Las Condes,Luis Matte Larraín
2859756976,7800,100.0,90.0,78.0,10.0,,2,2,1,1,,,,Departamento,,,-33.3705447,-70.5047607,Las Condes,San José De La Sierra
2859652360,6990,91.0,91.5,76.0,15.5,,3,3,1,,10,6,9,Departamento,NOSP,32,-33.4085543,-70.5630982,Las Condes,Esteban Dell'orto
1574050289,7600,108.0,84.0,70.0,14.0,4,,,,,,,,,,,-33.4072257,-70.5651184,Las Condes,Noruega
1590614145,8900,111.0,96.0,80.0,16.0,,2,2,2,1,10,6,6,Departamento,SO,3,-33.3713164,-70.511643,Las Condes,Camino San Antonio
2852921038,6100,129.0,57.0,47.0,,,1,1,1,1,10,,4,Departamento,S,5,-33.3710504,-70.5117121,Las Condes,Camino San Antonio
2853513870,13400,76.0,175.0,175.0,,,4,4,1,1,,,,,NP,,-33.40608,-70.56372,Las Condes,Ibsen
2836634702,5250,154.0,43.0,34.0,9.0,,1,1,1,,10,10,1,Departamento,,8,-33.4032277,-70.5574838,Las Condes,Los Barbechos
2766359254,4600,115.0,43.0,40.0,,,1,1,1,,8,10,5,Departamento,N,10,-33.4056655,-70.5571973,Las Condes,General Carol Urzúa
2864207220,10500,101.0,113.0,103.0,10.0,,3,3,2,1,,,8,Departamento,SO,,-33.3719162,-70.512061,Las Condes,La Cabaña
2864027648,5350,74.0,80.0,72.0,8.0,,3,2,1,,,,4,Departamento,,,-33.413316,-70.5526957,Las Condes,Tomás Moro
2830710012,10390,74.0,160.0,140.0,20.0,,3,2,2,1,4,2,,Departamento,NOSP,34,-33.4118099,-70.5314178,Las Condes,Luis Matte Larraín
2790274052,5970,149.0,52.0,40.0,12.0,,1,1,1,1,10,,3,Normal,SURORIENTE,12,-33.4062231,-70.5579592,Las Condes,Las Carmelitas
1554386583,26500,117.0,373.0,226.0,,,3,3,3,1,4,,,Dúplex,Norte,8,-33.3891854,-70.5268074,Las Condes,Avenida Charles Hamilton
2862158014,18090,133.0,230.0,136.0,20.0,,4,4,2,1,2,4,1,Departamento,,0,-33.4169043,-70.5086851,Las Condes,Avenida Francisco Bulnes Correa
2861650228,17650,80.0,315.0,220.0,83.0,,4,4,,,5,3,3,Departamento,O,0,-33.4170744,-70.5102944,Las Condes,Avenida Francisco Bulnes Correa
2850912426,29800,107.0,351.0,277.0,74.0,,4,5,3,1,2,1,1,Loft,O,3,-33.3738603,-70.5119766,Las Condes,La Cabaña
2859617564,13990,99.0,161.0,140.0,21.0,,4,3,2,1,,,3,Departamento,NOSP,0,-33.4039348,-70.5613456,Las Condes,Gotemburgo
2861679158,14300,102.0,214.0,139.0,75.0,,3,3,,,5,3,3,Departamento,O,0,-33.4168381,-70.5101009,Las Condes,Avenida Francisco Bulnes Correa
2843204352,4700,123.0,41.5,38.0,,,1,1,1,1,8,,2,Departamento,SP,8,-33.405904,-70.5574455,Las Condes,General Carol Urzúa
2843162950,6700,104.0,70.0,64.0,6.0,,2,2,2,1,8,17,1,Departamento,,10,-33.4026675,-70.5587661,Las Condes,Los Arados
1572330473,12000,95.0,140.0,126.0,28.0,3,3,3,2,1,,14,7,Departamento,O,8,-33.41021,-70.54353,Las Condes,Círculo De Apolo
2862202288,4650,110.0,48.0,42.0,6.0,,1,1,1,1,8,6,6,Departamento,S,11,-33.4016707,-70.5561326,Las Condes,La Oración
2863682702,14000,100.0,159.0,139.0,20.0,,5,,,,,,,,,,-33.4163424,-70.5118202,Las Condes,Avenida Francisco Bulnes Correa
1582681591,12990,108.0,150.0,120.0,30.0,,4,3,2,1,12,4,11,Dúplex,NP,15,-33.4042625,-70.5623064,Las Condes,Bergen
1586241767,5850,119.0,55.0,49.0,6.0,,1,1,1,1,10,10,7,Departamento,O,2,-33.3826836,-70.532087,Las Condes,Lo Fontecilla
2861660654,7150,102.0,76.0,70.0,6.0,,2,2,1,1,10,4,2,Departamento,,5,-33.4034074,-70.5540506,Las Condes,Rafael Sanzio
1585847197,4900,116.0,89.0,42.0,47.0,,1,1,1,1,18,8,8,Departamento,SP,22,-33.4074853,-70.5656745,Las Condes,Los Vikingos
1579067527,6450,189.0,83.0,34.0,49.0,,1,1,1,1,8,8,1,Monoambiente,,6,-33.4029477,-70.5577292,Las Condes,Los Barbechos
1582140463,16500,117.0,218.0,140.0,78.0,,3,3,2,1,5,,5,Dúplex,NP,8,-33.4169044,-70.5107125,Las Condes,Avenida Francisco Bulnes Correa
2860600596,8200,102.0,88.0,80.0,8.0,,2,3,1,1,13,6,5,Departamento,,29,-33.4022143,-70.5608654,Las Condes,Los Barbechos
1585110083,4800,160.0,36.0,30.0,6.0,,1,1,1,1,7,6,5,Loft,P,1,-33.4075224,-70.5608005,Las Condes,Avenida Apoquindo
2855472754,7990,106.0,85.0,75.0,10.0,,2,,,,,,,,,,-33.4076242,-70.5666156,Las Condes,Escandinavia
2861059078,6500,61.0,130.0,105.0,25.0,,3,2,1,1,1,6,12,Departamento,SO,47,-33.4079726,-70.5491201,Las Condes,Avenida Apoquindo
2860405894,4807,160.0,36.0,30.0,6.0,,1,1,,,7,8,5,Departamento,,1,-33.4017739,-70.5556517,Las Condes,Avenida Las Condes
2860535958,4514,145.0,37.0,31.0,6.0,,1,1,,,7,8,5,Departamento,NP,1,-33.4017851,-70.5556716,Las Condes,Avenida Las Condes
2860418926,8796,137.0,80.0,64.0,16.0,,2,2,,,8,8,6,Departamento,NP,1,-33.4017739,-70.5556517,Las Condes,Avenida Las Condes
2860405892,7315,140.0,56.0,52.0,4.0,,2,1,,,7,8,6,Departamento,,1,-33.4017851,-70.5556716,Las Condes,Avenida Las Condes
2860522110,15490,99.0,210.0,156.0,,7,4,3,1,,12,66,,Departamento,N,15,-33.403993,-70.564242,Las Condes,Bergen
2851915588,12980,82.0,170.0,157.0,,8,4,4,2,1,9,27,,Departamento,SO,26,-33.3754347,-70.509101,Las Condes,Camino San Antonio
1359204515,12500,91.0,140.0,137.0,3.0,,4,4,2,1,8,4,,Cocina Tradicional,Oriente,24,-33.4121933,-70.5677587,Las Condes,Rosario Sur
1586274431,6500,81.0,105.0,80.0,25.0,,3,2,1,1,26,6,12,Departamento,SO,47,-33.4079726,-70.5491201,Las Condes,Avenida Apoquindo
1586136267,19300,54.0,428.0,352.0,76.0,,3,4,3,3,5,1,2,Departamento,,32,-33.3774298,-70.5142966,Las Condes,Camino De La Posada
2858161486,4599,109.0,46.0,42.0,4.0,,1,1,1,1,17,11,8,Departamento,SP,17,-33.4074853,-70.5656745,Las Condes,Los Vikingos
