id,monto,ppm2,superficie_t,superficie_u,terraza,dormitorios,banos,estacionamiento,bodegas,cantidad_pisos,piso,tipo_depto,antiguedad,latitud,longitud,comuna,calle,orientacion_norm,Or_N,Or_S,Or_E,Or_O
1563643521,5800,126.0,64.0,46.0,22.0,2.0,2.0,2,0,13.0,3.0,Departamento,4.0,-33.4468996,-70.5991219,Ñuñoa,General José Artigas,SE,0,1,1,0
2858436014,5000,94.0,53.0,53.0,0.0,2.0,2.0,1,1,25.0,13.0,Departamento,7.0,-33.4534722,-70.5744718,Ñuñoa,Avenida Irarrázaval,SE,0,1,1,0
2859380296,5400,78.0,69.0,69.0,3.0,3.0,2.0,1,1,15.0,8.0,Loft,21.0,-33.4571882,-70.5949192,Ñuñoa,Dublé Almeyda,S,0,1,0,0
2828245692,8000,86.0,106.0,92.0,14.0,3.0,2.0,1,1,1.0,5.0,Departamento,10.0,-33.452983,-70.5963,Ñuñoa,Avenida Holanda,O,0,0,0,1
1592015587,4580,80.0,60.0,57.0,3.0,2.0,2.0,1,1,15.0,12.0,Departamento,11.0,-33.4550283,-70.5851204,Ñuñoa,Avenida Irarrázaval,SE,0,1,1,0
1589821587,8850,122.0,109.0,72.0,37.0,2.0,2.0,1,1,5.0,5.0,Departamento,2.0,-33.4462644,-70.5897974,Ñuñoa,General Flores,S,0,1,0,0
2792977122,3500,106.0,40.0,33.0,7.0,1.0,1.0,0,0,27.0,10.0,Departamento,8.0,-33.4554834,-70.5835802,Ñuñoa,Avenida Alcalde Jorge Monckeberg,O,0,0,0,1
2784049390,8200,96.0,100.0,85.0,15.0,3.0,2.0,1,1,5.0,5.0,Departamento,4.0,-33.4507672,-70.5772532,Ñuñoa,Estrella Solitaria,S,0,1,0,0
1578865911,3550,88.0,45.0,40.0,5.0,1.0,1.0,1,1,20.0,18.0,Departamento,6.0,-33.4531841,-70.5743041,Ñuñoa,Avenida Irarrázaval,SE,0,1,1,0
2860183428,4300,68.0,63.0,63.0,4.0,2.0,2.0,1,1,19.0,4.0,Departamento,10.0,-33.4552772,-70.5839882,Ñuñoa,Avenida Irarrázaval,O,0,0,0,1
1559718355,3198,96.0,40.0,33.0,10.0,1.0,1.0,1,1,9.0,9.0,Penthhouse,12.0,-33.4519394,-70.5941807,Ñuñoa,Jorge Washington,S,0,1,0,0
2834432726,5690,66.0,91.0,86.0,5.0,3.0,2.0,1,1,6.0,4.0,Departamento,24.0,-33.4453146,-70.5813346,Ñuñoa,Coventry,NO,1,0,0,1
1592335143,6800,95.0,77.0,71.0,6.0,2.0,2.0,1,1,5.0,4.0,Departamento,5.0,-33.4442216,-70.5882808,Ñuñoa,Luis Pereira,NO,1,0,0,1
2855390498,4200,60.0,80.0,70.0,10.0,3.0,2.0,0,1,10.0,1.0,Departamento,40.0,-33.4577782,-70.5823744,Ñuñoa,Dublé Almeyda,O,0,0,0,1
1587680445,5490,90.0,63.0,61.0,2.0,2.0,2.0,1,1,7.0,7.0,Departamento,0.0,-33.4560286,-70.5900534,Ñuñoa,Santa Julia,O,0,0,0,1
1551544441,5200,91.0,63.0,57.0,6.0,2.0,2.0,1,1,14.0,11.0,Departamento,16.0,-33.4520967,-70.5975621,Ñuñoa,Alonso De Ercilla,O,0,0,0,1
1573161665,9200,80.0,122.0,114.0,8.0,4.0,3.0,2,1,10.0,5.0,Departamento,29.0,-33.4497595,-70.5970597,Ñuñoa,Avenida Simón Bolívar,NO,1,0,0,1
1581210123,3300,91.0,36.0,36.0,0.0,1.0,1.0,1,1,18.0,14.0,Departamento,6.0,-33.4603641,-70.5891188,Ñuñoa,Los Jardines,O,0,0,0,1
2836220318,9950,97.0,127.0,102.0,25.0,3.0,2.0,1,1,5.0,5.0,Semi piso,0.0,-33.4462644,-70.5902974,Ñuñoa,García Moreno,NSEO,1,1,1,1
2855768392,5400,71.0,76.0,76.0,10.0,2.0,1.0,1,1,2.0,7.0,Departamento,5.0,-33.4542702,-70.5780295,Ñuñoa,Avenida Irarrázaval,O,0,0,0,1
2818854334,5275,78.0,70.6,67.0,3.6,2.0,2.0,1,1,12.0,8.0,Estándar,21.0,-33.4522506,-70.594193,Ñuñoa,Jorge Washington,N,1,0,0,0
1584389961,3700,60.0,61.0,61.0,0.0,3.0,1.0,0,0,5.0,4.0,Departamento,46.0,-33.4492745,-70.5807115,Ñuñoa,Coventry,N,1,0,0,0
1584389963,5713,73.0,81.0,78.0,3.0,2.0,2.0,1,1,5.0,2.0,Departamento,15.0,-33.459858,-70.5935582,Ñuñoa,Doctor Johow Interior,S,0,1,0,0
2862653468,6990,99.0,170.0,70.0,100.0,2.0,2.0,1,1,8.0,1.0,Departamento,11.0,-33.4527291,-70.5955695,Ñuñoa,Gerona,O,0,0,0,1
1575165633,6000,92.0,75.0,65.0,10.0,2.0,2.0,1,1,7.0,5.0,Departamento,3.0,-33.4518079,-70.597298,Ñuñoa,Alonso De Ercilla,N,1,0,0,0
1570441025,4500,112.0,49.0,40.0,9.0,1.0,1.0,1,1,2.0,2.0,Departamento,3.0,-33.4506085,-70.5753376,Ñuñoa,Estrella Solitaria,SE,0,1,1,0
1560570353,6800,80.0,100.0,84.0,16.0,3.0,2.0,1,1,8.0,4.0,Departamento,30.0,-33.4504567,-70.5937482,Ñuñoa,Jorge Washington,O,0,0,0,1
1583715921,5100,87.0,60.0,58.0,2.0,2.0,2.0,1,1,7.0,2.0,Departamento,16.0,-33.4502278,-70.5943105,Ñuñoa,Jorge Washington,N,1,0,0,0
1583631573,5150,74.0,74.0,69.0,5.0,3.0,2.0,1,1,7.0,2.0,Departamento,18.0,-33.4502278,-70.5943105,Ñuñoa,Jorge Washington,N,1,0,0,0
2864260474,6700,79.0,90.0,84.0,6.0,3.0,2.0,1,1,17.0,5.0,Departamento,31.0,-33.4550862,-70.5931324,Ñuñoa,Manuel De Salas,SE,0,1,1,0
1590590223,3281,93.0,35.0,35.0,0.0,1.0,1.0,1,0,3.0,3.0,Departamento,24.0,-33.4498891,-70.5916461,Ñuñoa,Brown Norte,SE,0,1,1,0
2854949914,4700,73.0,64.0,64.0,5.0,2.0,2.0,1,1,20.0,15.0,Departamento,8.0,-33.4562145,-70.5888377,Ñuñoa,Los Jardines,O,0,0,0,1
2861178498,5145,68.0,80.0,75.0,5.0,2.0,2.0,1,1,6.0,6.0,Piso,11.0,-33.459076,-70.5892206,Ñuñoa,Los Jardines,N,1,0,0,0
1591685785,6700,89.0,85.0,75.0,10.0,2.0,2.0,2,1,14.0,9.0,Departamento,8.0,-33.4550365,-70.5963842,Ñuñoa,Avenida Irarrázaval,O,0,0,0,1
2854497266,5300,92.0,61.0,57.0,4.0,2.0,2.0,0,1,7.0,5.0,Departamento,8.0,-33.4494858,-70.5913377,Ñuñoa,Brown Norte,O,0,0,0,1
2858598190,6950,81.0,90.0,85.0,5.0,3.0,2.0,0,1,5.0,1.0,Departamento,27.0,-33.4491569,-70.5820246,Ñuñoa,General Gorostiaga,O,0,0,0,1
2861035860,3399,80.0,47.0,42.0,5.0,2.0,1.0,0,0,2.0,2.0,Piso,29.0,-33.4509921,-70.5850708,Ñuñoa,Montenegro,O,0,0,0,1
1585250945,4300,95.0,53.3,45.0,8.3,2.0,2.0,1,1,4.0,25.0,Departamento,9.0,-33.4532498,-70.5707645,La Reina,Avenida Ossa,N,1,0,0,0
2776834904,3714,79.0,47.0,47.0,0.0,2.0,1.0,0,1,24.0,20.0,Departamento,10.0,-33.455252,-70.5862107,Ñuñoa,Avenida Irarrázaval,SE,0,1,1,0
1588380659,6490,99.0,100.0,65.0,35.0,2.0,2.0,1,1,8.0,1.0,Departamento,17.0,-33.4558673,-70.6006266,Ñuñoa,Dublé Almeyda,O,0,0,0,1
2862359164,5072,76.0,78.0,66.0,6.0,2.0,2.0,1,1,15.0,9.0,Departamento,25.0,-33.4457335,-70.6007892,Ñuñoa,Avenida Suecia,NO,1,0,0,1
1591983023,4900,71.0,72.0,69.0,3.0,2.0,2.0,1,1,5.0,2.0,Departamento,5.0,-33.4596981,-70.591089,Ñuñoa,Los Talaveras,S,0,1,0,0
2860505668,4800,68.0,70.0,70.0,0.0,2.0,2.0,1,1,10.0,6.0,Departamento,9.0,-33.4550176,-70.5897861,Ñuñoa,Pedro Torres,O,0,0,0,1
1579259933,9400,78.0,130.0,119.0,11.0,3.0,3.0,1,1,5.0,2.0,Departamento,8.0,-33.4493659,-70.5772923,Ñuñoa,Pascual Baburizza,SE,0,1,1,0
1591817937,5700,58.0,100.0,98.0,2.0,3.0,2.0,1,1,5.0,4.0,Departamento,45.0,-33.4467286,-70.6003623,Ñuñoa,Hernán Cortés,O,0,0,0,1
2864570362,7990,82.0,104.0,97.0,7.0,3.0,2.0,2,1,5.0,5.0,Departamento,8.0,-33.4494285,-70.576826,Ñuñoa,Hamburgo,N,1,0,0,0
2820310898,8200,93.0,85.0,88.0,7.0,3.0,2.0,1,1,15.0,8.0,Departamento,17.0,-33.4488913,-70.5970928,Ñuñoa,Avenida Simón Bolívar,SE,0,1,1,0
2860411282,3228,46.0,70.0,70.0,0.0,3.0,1.0,1,0,4.0,1.0,Departamento,55.0,-33.4666625,-70.5821058,Ñuñoa,Avenida Grecia,SE,0,1,1,0
2860869522,2818,46.0,60.0,60.0,0.0,3.0,1.0,1,0,4.0,4.0,Piso,60.0,-33.4656646,-70.5852984,Ñuñoa,Avenida Grecia,O,0,0,0,1
2861479446,5600,74.0,75.0,75.0,0.0,3.0,2.0,0,0,12.0,3.0,Departamento,17.0,-33.45002,-70.5928814,Ñuñoa,Manuel De Salas,SE,0,1,1,0
1590397855,5200,85.0,63.0,61.0,0.0,2.0,2.0,1,1,10.0,4.0,Departamento,17.0,-33.4540884,-70.5788106,Ñuñoa,Bremen,O,0,0,0,1
1591808769,6890,84.0,86.0,82.0,9.0,2.0,2.0,1,1,4.0,4.0,Departamento,3.0,-33.4582303,-70.5909634,Ñuñoa,Los Talaveras,O,0,0,0,1
2792792348,3500,97.0,36.0,36.0,0.0,2.0,1.0,1,1,25.0,19.0,Departamento,34.0,-33.4539872,-70.5765519,Ñuñoa,Avenida Irarrázaval,O,0,0,0,1
1565822417,7000,82.0,85.0,85.0,15.6,3.0,2.0,1,1,8.0,5.0,Departamento,3.0,-33.4477384,-70.6010216,Ñuñoa,Avenida Suecia,O,0,0,0,1
1588530359,4290,102.0,40.0,42.0,5.0,1.0,1.0,1,1,5.0,5.0,Departamento,10.0,-33.4523654,-70.5895007,Ñuñoa,Pedro Torres,O,0,0,0,1
1580445683,11464,161.0,161.37,70.8,23.05,2.0,2.0,1,1,5.0,1.0,Departamento,2.0,-33.4535666,-70.5757138,Ñuñoa,General Director De Carabineros De Chile José Alejandro Bernales Ramírez,S,0,1,0,0
1590631059,4800,1.0,5203.0,4631.0,572.0,2.0,2.0,1,1,17.0,15.0,Departamento,6.0,-33.4548602,-70.5958137,Ñuñoa,Avenida Irarrázaval,O,0,0,0,1
2851488576,6100,69.0,100.0,88.0,12.0,2.0,2.0,2,2,8.0,3.0,Departamento,16.0,-33.4534582,-70.5853725,Ñuñoa,Montenegro,N,1,0,0,0
1582671493,6070,101.0,70.0,60.0,10.0,2.0,2.0,1,1,5.0,4.0,Departamento,3.0,-33.4567252,-70.5897194,Ñuñoa,Santa Julia,O,0,0,0,1
1590630857,6250,91.0,83.0,68.0,15.0,3.0,2.0,1,1,28.0,2.0,Departamento,10.0,-33.455252,-70.5862107,Ñuñoa,Avenida Irarrázaval,SE,0,1,1,0
2862224056,6000,100.0,68.0,60.0,8.0,2.0,2.0,1,1,13.0,2.0,Departamento,13.0,-33.4491013,-70.5721366,Ñuñoa,Avenida Ossa,N,1,0,0,0
2856727866,6500,83.0,78.0,78.0,5.0,3.0,2.0,1,1,16.0,16.0,Departamento,15.0,-33.4542089,-70.592226,Ñuñoa,Brown Norte,SE,0,1,1,0
1537753217,9200,98.0,105.0,93.0,12.0,3.0,2.0,2,1,8.0,6.0,Departamento,2.0,-33.4520034,-70.5958982,Ñuñoa,Avenida Holanda,O,0,0,0,1
1480034243,7350,81.0,100.0,90.0,10.0,3.0,2.0,1,1,15.0,3.0,Departamento,3.0,-33.456267,-70.5897187,Ñuñoa,Santa Julia,NO,1,0,0,1
2822916200,4355,45.0,101.0,95.0,6.0,3.0,2.0,0,0,4.0,2.0,Departamento,42.0,-33.4481049,-70.5828647,Ñuñoa,Simón Bolívar,O,0,0,0,1
2860707622,7190,96.0,90.2,74.81,15.39,2.0,2.0,1,1,10.0,3.0,Departamento,5.0,-33.4566064,-70.585284,Ñuñoa,Ottawa,S,0,1,0,0
2862198996,3950,96.0,45.0,41.0,4.0,1.0,1.0,1,1,26.0,17.0,Departamento,2.0,-33.4538204,-70.5737557,Ñuñoa,Avenida Irarrázaval,O,0,0,0,1
1586146927,9200,98.0,105.0,93.0,12.0,3.0,2.0,2,1,8.0,6.0,Departamento,2.0,-33.4520034,-70.5958982,Ñuñoa,Avenida Holanda,O,0,0,0,1
1569271193,6800,100.0,74.0,68.0,6.0,2.0,2.0,1,1,5.0,5.0,Departamento,5.0,-33.4442216,-70.5882808,Ñuñoa,Luis Pereira,NO,1,0,0,1
2864413456,3450,101.0,40.8,34.0,6.8,1.0,1.0,0,0,23.0,18.0,Departamento,10.0,-33.4561531,-70.583639,Ñuñoa,Avenida Alcalde Jorge Monckeberg,O,0,0,0,1
1586857969,3995,79.0,50.34,50.34,259.0,2.0,2.0,0,0,15.0,2.0,Departamento,1.0,-33.4537056,-70.5725673,Ñuñoa,Juan Sabaj,O,0,0,0,1
1586753781,3152,96.0,32.83,32.83,2.3,1.0,1.0,0,0,15.0,7.0,Departamento,1.0,-33.4537056,-70.5725673,Ñuñoa,Juan Sabaj,S,0,1,0,0
2862082630,6550,71.0,102.0,92.0,10.0,3.0,1.0,0,1,3.0,3.0,Departamento,72.0,-33.4468046,-70.5856382,Ñuñoa,Carlos Aguirre Luco,O,0,0,0,1
1569213751,5300,76.0,73.0,69.0,4.0,2.0,2.0,1,1,1.0,25.0,Departamento,9.0,-33.45349,-70.5740289,Ñuñoa,Avenida Irarrázaval,SE,0,1,1,0
2812415292,7100,76.0,100.0,93.0,7.0,3.0,2.0,1,1,5.0,2.0,Departamento,7.0,-33.4584015,-70.5897513,Ñuñoa,Santa Julia,N,1,0,0,0
2752503628,5995,74.0,90.0,80.0,10.0,2.0,2.0,1,1,6.0,5.0,Departamento,8.0,-33.4534302,-70.5770456,Ñuñoa,Licenciado De Las Peñas,SE,0,1,1,0
1551769461,7000,88.0,87.0,79.0,8.0,3.0,3.0,1,1,5.0,5.0,Departamento,5.0,-33.4538819,-70.5899399,Ñuñoa,Pedro Torres,O,0,0,0,1
2841233606,7500,84.0,105.0,89.0,16.0,3.0,2.0,2,1,5.0,2.0,Departamento,4.0,-33.4501538,-70.5875902,Ñuñoa,Avenida Presidente José Batlle Y Ordóñez,O,0,0,0,1
2861517652,3200,94.0,34.0,34.0,0.0,1.0,1.0,0,0,6.0,4.0,Departamento,5.0,-33.4569554,-70.5983726,Ñuñoa,Avenida José Pedro Alessandri,N,1,0,0,0
1590807489,6430,97.0,75.0,66.0,9.0,2.0,2.0,1,1,21.0,18.0,Departamento,5.0,-33.4559,-70.5905,Ñuñoa,Los Talaveras,O,0,0,0,1
2840162186,4789,96.0,51.64,49.5,2.0,2.0,2.0,0,1,15.0,12.0,Departamento,1.0,-33.4537056,-70.5725673,Ñuñoa,Juan Sabaj,O,0,0,0,1
2823412930,3150,105.0,30.0,30.0,0.0,1.0,1.0,0,0,21.0,2.0,Departamento,5.0,-33.4527905,-70.5726977,Ñuñoa,Avenida Irarrázaval,O,0,0,0,1
1564622791,7000,70.0,110.0,100.0,5.0,3.0,2.0,1,1,8.0,8.0,Departamento,20.0,-33.4471925,-70.6005488,Ñuñoa,Avenida Suecia,SE,0,1,1,0
1564673403,5977,56.0,110.0,105.0,5.0,3.0,2.0,1,1,8.0,1.0,Departamento,10.0,-33.4471954,-70.6005485,Ñuñoa,Avenida Suecia,SE,0,1,1,0
1587907471,3714,74.0,50.0,50.0,0.0,1.0,1.0,1,1,1.0,19.0,Departamento,11.0,-33.4540534,-70.5982852,Ñuñoa,Avenida Chile España,N,1,0,0,0
2860842732,5400,88.0,68.8,61.06,7.74,2.0,2.0,1,1,1.0,20.0,Departamento,15.0,-33.4555136,-70.5864049,Ñuñoa,Avenida Irarrázaval,N,1,0,0,0
2862567612,6900,81.0,93.0,85.0,8.0,3.0,2.0,2,1,22.0,10.0,Departamento,12.0,-33.4551882,-70.5886359,Ñuñoa,Augusto Villanueva,SE,0,1,1,0
1589181781,4800,69.0,72.0,69.0,3.0,2.0,2.0,1,1,23.0,7.0,Departamento,15.0,-33.4551882,-70.5886359,Ñuñoa,Augusto Villanueva,O,0,0,0,1
2860765522,5700,123.0,52.03,46.31,5.72,2.0,2.0,1,1,1.0,7.0,Departamento,4.0,-33.4559433,-70.5958459,Ñuñoa,Juan Enrique Concha,O,0,0,0,1
1535406451,6550,79.0,84.0,82.0,6.0,3.0,2.0,1,1,15.0,3.0,Departamento,15.0,-33.4509115,-70.5793544,Ñuñoa,Estrella Solitaria,NO,1,0,0,1
2775262740,8100,101.0,91.0,80.18,7.49,3.0,2.0,1,1,5.0,4.0,Departamento,11.0,-33.4438337,-70.589658,Providencia,Avenida Alcalde Eliecer Parada Pacheco,SE,0,1,1,0
2851645948,5500,77.0,78.54,70.97,7.57,3.0,2.0,1,1,25.0,21.0,Departamento,15.0,-33.4653302,-70.6239272,Ñuñoa,San Eugenio,N,1,0,0,0
2808301786,4890,72.0,73.0,67.0,6.0,2.0,2.0,2,1,11.0,5.0,Departamento,7.0,-33.4599045,-70.6256993,Ñuñoa,San Eugenio,N,1,0,0,0
2789036354,3300,100.0,33.0,33.0,0.0,1.0,1.0,0,0,16.0,8.0,Departamento,2.0,-33.4669903,-70.6256285,Ñuñoa,Avenida Carlos Dittborn,N,1,0,0,0
2733267016,3500,73.0,49.5,47.5,2.0,2.0,1.0,1,1,24.0,17.0,Departamento,12.0,-33.463907,-70.6247931,Ñuñoa,San Eugenio,N,1,0,0,0
2834997962,3500,67.0,52.0,52.0,5.0,2.0,1.0,1,0,4.0,4.0,Departamento,30.0,-33.4667416,-70.586123,Ñuñoa,Avenida Alcalde Jorge Monckeberg,SE,0,1,1,0
1515963705,4990,69.0,76.0,72.0,4.0,3.0,2.0,1,1,8.0,5.0,Departamento,20.0,-33.4608267,-70.625246,Ñuñoa,Avenida Seminario,O,0,0,0,1
2853290648,2701,47.0,57.0,57.0,0.0,3.0,1.0,1,0,4.0,2.0,Departamento,10.0,-33.4707033,-70.621874,Ñuñoa,Lo Encalada,O,0,0,0,1
1583322571,3180,77.0,46.0,41.0,5.0,1.0,1.0,1,1,24.0,17.0,Departamento,8.0,-33.463907,-70.6247931,Ñuñoa,San Eugenio,NO,1,0,0,1
1538992279,2562,37.0,68.0,68.0,0.0,3.0,1.0,0,0,4.0,2.0,Departamento,49.0,-33.4732629,-70.5855869,Ñuñoa,Calle 29,SE,0,1,1,0
2844541476,2000,53.0,41.0,37.5,3.5,2.0,1.0,0,0,23.0,21.0,Departamento,20.0,-33.4604723,-70.6273792,Ñuñoa,Avenida Vicuña Mackenna,O,0,0,0,1
1541161505,3300,66.0,52.0,50.0,2.0,2.0,1.0,1,0,4.0,1.0,Departamento,30.0,-33.4667416,-70.586123,Ñuñoa,Avenida Alcalde Jorge Monckeberg,S,0,1,0,0
2845401204,5123,85.0,66.0,60.0,6.0,2.0,2.0,1,0,16.0,7.0,Departamento,2.0,-33.4679803,-70.6261951,Santiago,Avenida Vicuña Mackenna,SE,0,1,1,0
2860324008,2822,108.0,29.0,26.0,3.0,1.0,1.0,0,0,20.0,13.0,Departamento,0.0,-33.4568193,-70.6274829,Ñuñoa,San Eugenio,O,0,0,0,1
1561314217,2900,64.0,48.0,45.0,3.0,2.0,1.0,1,1,25.0,25.0,Departamento,4.0,-33.46982,-70.62445,Ñuñoa,Avenida Vicuña Mackenna,O,0,0,0,1
2780930540,2357,36.0,65.0,65.0,0.0,3.0,1.0,1,0,4.0,3.0,Departamento,51.0,-33.470627,-70.582353,Ñuñoa,Ramón Cruz Montt,SE,0,1,1,0
1573774825,4200,85.0,57.0,49.0,8.0,2.0,2.0,1,1,18.0,12.0,Departamento,6.0,-33.4562119,-70.6262568,Ñuñoa,Avenida Grecia,N,1,0,0,0
2852590442,4900,69.0,76.0,71.0,5.0,3.0,2.0,1,1,20.0,10.0,Departamento,25.0,-33.4620457,-70.6252567,Ñuñoa,San Eugenio,O,0,0,0,1
2855090374,5000,94.0,59.61,52.69,6.92,2.0,2.0,1,1,12.0,6.0,Departamento,1.0,-33.4569196,-70.6269525,Ñuñoa,San Eugenio,SE,0,1,1,0
1531757031,4450,60.0,78.0,74.0,4.0,3.0,2.0,1,1,15.0,1.0,Departamento,14.0,-33.4666474,-70.6236871,Ñuñoa,San Eugenio,NO,1,0,0,1
2863820384,4200,110.0,41.0,38.0,3.0,1.0,1.0,0,0,20.0,10.0,Departamento,1.0,-33.4584177,-70.6257263,Ñuñoa,Avenida Seminario,O,0,0,0,1
2854126100,5070,115.0,53.0,44.0,9.0,2.0,1.0,1,1,19.0,19.0,Departamento,2.0,-33.4568865,-70.6272135,Ñuñoa,San Eugenio,O,0,0,0,1
1564014113,6097,76.0,84.0,80.0,4.0,3.0,2.0,1,0,12.0,1.0,Departamento,26.0,-33.4677079,-70.5815119,Ñuñoa,Avenida Grecia,NO,1,0,0,1
1582127495,3193,53.0,60.0,60.0,0.0,2.0,1.0,0,0,19.0,18.0,Departamento,17.0,-33.4620457,-70.6252567,Ñuñoa,San Eugenio,NO,1,0,0,1
2848731790,2850,75.0,43.0,38.0,5.0,1.0,1.0,1,1,17.0,4.0,Departamento,5.0,-33.4562771,-70.6261285,Ñuñoa,Avenida Grecia,O,0,0,0,1
2192668616,7450,89.0,89.0,83.0,6.0,3.0,2.0,1,1,12.0,2.0,Cocina Tradicional,0.0,-33.4659964,-70.5870441,Ñuñoa,Avenida Grecia,NO,1,0,0,1
2853696942,4600,67.0,72.0,68.0,4.0,3.0,2.0,1,1,1.0,9.0,Departamento,20.0,-33.4627199,-70.6250193,Ñuñoa,San Eugenio,N,1,0,0,0
1556964193,5800,65.0,89.0,89.0,0.0,3.0,2.0,2,1,11.0,2.0,Departamento,7.0,-33.4609965,-70.6256135,Ñuñoa,San Eugenio,O,0,0,0,1
2726629398,7600,95.0,92.0,80.0,12.0,3.0,2.0,1,1,14.0,2.0,Departamento,1.0,-33.4575059,-70.6262485,Ñuñoa,Avenida Seminario,S,0,1,0,0
2767516092,9500,118.0,92.0,80.0,12.0,3.0,2.0,1,1,14.0,2.0,Departamento,2.0,-33.4575059,-70.6262485,Ñuñoa,Avenida Seminario,N,1,0,0,0
2767464682,6100,84.0,72.0,72.0,0.0,2.0,2.0,1,1,14.0,2.0,Departamento,2.0,-33.4575059,-70.6262485,Ñuñoa,Avenida Seminario,NO,1,0,0,1
2726801972,6100,98.0,75.0,62.0,13.0,2.0,2.0,1,1,14.0,2.0,Departamento,1.0,-33.4575059,-70.6262485,Ñuñoa,Avenida Seminario,N,1,0,0,0
2857889126,4791,55.0,80.0,87.0,8.0,3.0,2.0,1,1,24.0,3.0,Departamento,14.0,-33.463907,-70.6247931,Ñuñoa,San Eugenio,O,0,0,0,1
2812263374,3100,79.0,40.0,39.0,1.0,1.0,1.0,0,1,11.0,3.0,Departamento,8.0,-33.4617689,-70.6251032,Ñuñoa,San Eugenio,S,0,1,0,0
1572214069,3100,81.0,40.0,38.0,2.0,1.0,1.0,1,1,10.0,6.0,Departamento,7.0,-33.4599045,-70.6256993,Ñuñoa,San Eugenio,S,0,1,0,0
1588302149,3100,46.0,67.0,67.0,0.0,3.0,1.0,1,0,4.0,1.0,Departamento,44.0,-33.4723666,-70.5838833,Ñuñoa,Calle Nueva,O,0,0,0,1
1589144027,6500,76.0,92.0,85.0,7.0,3.0,2.0,2,1,12.0,7.0,Departamento,0.0,-33.459074,-70.6240417,Ñuñoa,Lo Encalada,SE,0,1,1,0
2839330398,3750,79.0,49.0,47.0,2.0,2.0,1.0,1,1,24.0,17.0,Departamento,15.0,-33.4638712,-70.6245946,Ñuñoa,San Eugenio,N,1,0,0,0
1584570351,2798,94.0,34.33,29.73,4.6,1.0,1.0,0,0,16.0,9.0,Departamento,1.0,-33.458206,-70.628708,Santiago,Avenida Vicuña Mackenna,S,0,1,0,0
2864309358,4629,82.0,68.0,56.0,12.0,2.0,2.0,1,1,12.0,2.0,Departamento,0.0,-33.456709,-70.6268461,Ñuñoa,San Eugenio,O,0,0,0,1
1590232609,2800,41.0,68.0,68.0,0.0,3.0,1.0,1,0,4.0,4.0,Departamento,0.0,-33.469395,-70.5775481,Ñuñoa,Rotonda Grecia,O,0,0,0,1
2808795944,2350,42.0,55.0,55.0,0.0,3.0,1.0,0,0,3.0,3.0,Departamento,47.0,-33.4667947,-70.5909066,Ñuñoa,Azapa,NO,1,0,0,1
2861134396,3650,74.0,51.0,49.0,2.0,2.0,1.0,1,0,24.0,5.0,Departamento,12.0,-33.463907,-70.6247931,Ñuñoa,San Eugenio,O,0,0,0,1
2860877766,2394,39.0,60.0,60.0,0.0,3.0,1.0,0,0,4.0,2.0,Departamento,65.0,-33.4663154,-70.5900348,Ñuñoa,Limache,S,0,1,0,0
1560665837,4340,88.0,55.27,49.3,5.97,2.0,2.0,0,0,15.0,9.0,-,1.0,-33.4665671,-70.6262485,Santiago,Avenida Vicuña Mackenna,N,1,0,0,0
1590203281,2946,51.0,57.0,57.0,0.0,2.0,1.0,1,1,4.0,1.0,Departamento,15.0,-33.4707033,-70.621874,Ñuñoa,Lo Encalada,N,1,0,0,0
1574511527,2890,93.0,33.0,31.0,2.0,1.0,1.0,1,1,11.0,6.0,Departamento,8.0,-33.4651265,-70.6248832,Ñuñoa,San Eugenio,N,1,0,0,0
2861915396,2900,34.0,85.0,85.0,0.0,3.0,1.0,1,0,1.0,4.0,Departamento,0.0,-33.4719968,-70.5902306,Ñuñoa,Avenida Capitán Ignacio Carrera Pinto,N,1,0,0,0
1535812059,5600,67.0,93.0,83.0,10.0,3.0,2.0,2,1,12.0,5.0,Loft,6.0,-33.459126,-70.625845,Ñuñoa,Suárez Mujica,SE,0,1,1,0
1591315721,4450,78.0,60.0,57.0,3.0,2.0,2.0,2,1,22.0,11.0,Departamento,13.0,-33.4622422,-70.6246858,Ñuñoa,San Eugenio,O,0,0,0,1
2859607806,4100,117.0,38.0,35.0,3.0,1.0,1.0,1,1,20.0,8.0,Departamento,1.0,-33.4569025,-70.6272146,Ñuñoa,San Eugenio,O,0,0,0,1
2864323314,2690,47.0,57.0,57.0,0.0,2.0,1.0,1,0,1.0,1.0,Departamento,62.0,-33.4704169,-70.6220242,Ñuñoa,Lo Encalada,NO,1,0,0,1
2855352476,6000,88.0,82.0,68.0,11.73,3.0,2.0,2,1,15.0,4.0,Departamento,14.0,-33.4572533,-70.625261,Ñuñoa,Crescente Errázuriz,SE,0,1,1,0
2855878344,3458,73.0,50.0,47.0,3.0,2.0,1.0,1,1,25.0,7.0,Departamento,6.0,-33.4639258,-70.6247694,Ñuñoa,San Eugenio,N,1,0,0,0
2861639378,2382,35.0,67.0,67.0,0.0,3.0,1.0,0,0,4.0,4.0,Departamento,45.0,-33.4731374,-70.5855685,Ñuñoa,Calle 29,O,0,0,0,1
2862270104,2390,79.0,36.0,30.0,6.0,1.0,1.0,0,1,1.0,27.0,Departamento,3.0,-33.4673522,-70.6260762,Santiago,Avenida Carlos Dittborn,SE,0,1,1,0
