link,nombre,fecha_consultado,fecha_publicado,divisa,monto,ppm2,ppm2_avg,superficie_t,superficie_u,terraza,ambientes,dormitorios,banos,ubicacion,estacionamiento,bodegas,cantidad_pisos,dep_por_piso,piso,tipo_depto,orientacion,antiguedad,gastos_comunes,coordenadas
https://portalinmobiliario.com/MLC-2864438668,Departamento En Venta En Providencia,2025-04-05,,UF,13.500,112 UF/m²,91 UF/m²,170 m²,120 m²,50 m²,,2,2,"Plaza Las Lilas / Metro Bilbao, Las Lilas, Providencia, RM (Metropolitana)",2,1,7,7,7,Departamento,N,15 años,,-33.429633%2C-70.5940347
https://portalinmobiliario.com/MLC-1584389309,Departamento En Venta De 3 Dorm. En Huechuraba,2025-04-05,Publicado hace 26 días,UF,5.500,61 UF/m²,60 UF/m²,105 m²,90 m²,15 m²,,3,2,"San Clemente / Camino De Cintura, Pedro Fontova, Huechuraba, RM (Metropolitana)",1,1,1,2,5,Departamento,NOSP,20 años,,-33.3400079%2C-70.6714964
https://portalinmobiliario.com/MLC-1578292075,"Condominio Parque Escrivá De Balaguer, Cercano Colegio Sscc",2025-04-05,,UF,10.700,94 UF/m²,101 UF/m²,117 m²,113 m²,4 m²,7,4,3,"La Llavería, Vitacura, RM (Metropolitana)",1,1,18,8,10,Departamento,,29 años,,-33.3761329%2C-70.5454105
https://portalinmobiliario.com/MLC-2787196062,Departamento En Venta De 3 Dormitorios En Quinta Normal,2025-04-05,Publicado hace 4 meses,UF,2.369,44 UF/m²,46 UF/m²,"62,61 m²","53,8 m²","8,8 m²",,3,1,"Pedro León Ugalde, Quinta Normal, RM (Metropolitana)",1,,17,10,,Departamento,P,8 años,,-33.4420911%2C-70.6995089
https://portalinmobiliario.com/MLC-1589040437,Departamento En Venta Nuñoa/ Metro Irrazaval/ 2 Dormitorios,2025-04-05,,UF,3.900,75 UF/m²,67 UF/m²,55 m²,52 m²,3 m²,2,2,1,"Departamento En Venta Nuñoa/ Metro Irrazaval/ 2 Dormitorios, Metro Irarrázaval, Ñuñoa, RM (Metropolitana)",,,,3,8,Semi piso,S,2 años,,-33.4509605%2C-70.6280703
https://portalinmobiliario.com/MLC-2851954330,Oportunidad Dpto. Studio...gran Ubicación!,2025-04-05,,$,64.800.000,69 UF/m²,66 UF/m²,24 m²,24 m²,,,1,1,"Av, Prieto Norte 227, 0, Centro de Temuco, Temuco, La Araucanía",,,,,6,Departamento,SO,4 años,,-38.7341341%2C-72.6001949
https://portalinmobiliario.com/MLC-2775320136,"Gran Oportunidad De Inversión, A Pasos Del Metro, Arrendado",2025-04-05,Publicado hace 4 meses,UF,1.900,86 UF/m²,82 UF/m²,22 m²,22 m²,,,1,1,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.5096583%2C-70.6119558
https://portalinmobiliario.com/MLC-2851482320,Terraza Panorámica Triplex,2025-04-05,Publicado hace 35 días,UF,7.000,93 UF/m²,84 UF/m²,100 m²,75 m²,25 m²,1,1,2,"Pedro Lautaro Ferrer 3420, Campus Oriente, Providencia, RM (Metropolitana)",1,1,,,4,Semi piso,S,4 años,,-33.4441037%2C-70.5959003
https://portalinmobiliario.com/MLC-1571826635,Metro Bilbao Calle Tobalaba Tres Dormitorios Más Servicio,2025-04-05,,UF,8.990,83 UF/m²,93 UF/m²,122 m²,108 m²,14 m²,,4,4,"Mayflower 2490, Metro Bilbao, Providencia, RM (Metropolitana)",1,1,12,8,2,Departamento,NP,12 años,,-33.4332023%2C-70.5839882
https://portalinmobiliario.com/MLC-1579244383,"Departamento Hochstetter, Alemania.",2025-04-05,Publicado hace 43 días,$,75.000.000,52 UF/m²,69 UF/m²,37 m²,37 m²,,,1,1,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-38.737265%2C-72.6166595
https://portalinmobiliario.com/MLC-2861718408,"Tu Hogar Ideal En La Serena: 3d, Spa Y Piscina Temperada",2025-04-05,,UF,5.298,60 UF/m²,60 UF/m²,"95,65 m²","87,59 m²","8,06 m²",,3,2,"Av. Del Mar 2100 - 2400, La Serena, Avenida del Mar, La Serena, Coquimbo",,,12,,6,,SP,7 años,,-29.9159915%2C-71.2749731
https://portalinmobiliario.com/MLC-1591129435,"Precioso Depto. Tríplex Venta, 4d, 4b, Piscina Lo Barnechea",2025-04-05,Publicado hace 9 días,UF,13.890,99 UF/m²,101 UF/m²,182 m²,140 m²,42 m²,3,4,4,"La Espuela Con El Rodeo, La Dehesa, Lo Barnechea, RM (Metropolitana)",2,2,3,3,3,Departamento,SO,10 años,,-33.3571516%2C-70.5240507
https://portalinmobiliario.com/MLC-2831927058,Departamento En Venta En Las Condes,2025-04-05,Publicado hace 2 meses,UF,18.000,69 UF/m²,82 UF/m²,268 m²,260 m²,8 m²,,2,3,"El Golf, Barrio El Golf, Las Condes, RM (Metropolitana)",2,1,13,2,9,Departamento,SP,37 años,,-33.4152089%2C-70.5964286
https://portalinmobiliario.com/MLC-1558196313,"Precio Rebajado, Remodelado",2025-04-05,Publicado hace 3 meses,UF,8.700,79 UF/m²,91 UF/m²,120 m²,110 m²,10 m²,,3,2,"San Sebastián 2701, 7550180 Las Condes, Región Metropolitana, Chile, Centro Financiero, Las Condes, RM (Metropolitana)",1,1,10,2,,,,,,-33.4163072%2C-70.6021027
https://portalinmobiliario.com/MLC-2812688392,Con Estacionamiento Y Bodega,2025-04-05,,UF,2.400,66 UF/m²,68 UF/m²,36 m²,36 m²,,,1,1,"Toesca 1800 - 2100, Santiago, Ejército - Toesca, Santiago, RM (Metropolitana)",1,1,10,5,13,Departamento,O,10 años,,-33.4538001%2C-70.6630415
https://portalinmobiliario.com/MLC-1538173117,Departamento En Venta En Independencia.metro Hospitales,2025-04-05,Publicado hace 5 meses,UF,1.850,66 UF/m²,61 UF/m²,30 m²,28 m²,,,1,1,"El Molino 1845, Juan Antonio Ríos, Independencia, RM (Metropolitana)",,,,,,,,,,-33.418139%2C-70.665813
https://portalinmobiliario.com/MLC-2856085660,"Condominio Lo Campino, 3 Dorms, 4to Piso, Jardin Seguridad",2025-04-05,Publicado hace 23 días,UF,1.550,33 UF/m²,40 UF/m²,49 m²,46 m²,3 m²,,3,1,"Condominio Lo Campino, 3 Dorms, 4to Piso, Jardin Seguridad, Valle Lo Campino, Quilicura, RM (Metropolitana)",,,4,4,4,Departamento,NOSP,0 años,,-33.3795049%2C-70.725038
https://portalinmobiliario.com/MLC-1583731919,Venta Home Studio Sector Parque O´higgins,2025-04-05,,UF,1.800,72 UF/m²,67 UF/m²,25 m²,25 m²,,1,1,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-33.465958%2C-70.6490745
https://portalinmobiliario.com/MLC-2859337206,"Maravillosa Vista, Altos De San Alfonso",2025-04-05,,UF,6.490,54 UF/m²,63 UF/m²,126 m²,120 m²,6 m²,,4,3,"Acceso A Laguna Bahía 1, Algarrobo, San Alfonso del Mar, Algarrobo, Valparaíso",2,1,13,,,Departamento,NP,20 años,,-33.3501977%2C-71.6504097
https://portalinmobiliario.com/MLC-2737631018,"Espectacular, Piscina, Gym, 2 Salones, Vista Despejada",2025-04-05,Publicado hace 5 meses,UF,6.500,90 UF/m²,83 UF/m²,78 m²,72 m²,,,2,2,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.4586476%2C-70.5865999
https://portalinmobiliario.com/MLC-2840868058,"Se Vende Dpto Duplex,  El Bosque",2025-04-05,Publicado hace 59 días,$,33.000.000,0 UF/m²,49 UF/m²,36 m²,,,2,2,1,"Llancahue 1476, Alejandro Guzmán, El Bosque, RM (Metropolitana)",1,,2,,,,,45 años,,-33.5475531%2C-70.6887421
https://portalinmobiliario.com/MLC-2816937738,Venta Departamento Parque Cordillera  Puente Alto ,2025-04-05,Publicado hace 3 meses,$,72.000.000,41 UF/m²,168 UF/m²,45 m²,45 m²,,,2,1,"Parque Cordillera  02911, Plaza Viva, Puente Alto, RM (Metropolitana)",1,,,,,,,,,-33.5862096%2C-70.5498758
https://portalinmobiliario.com/MLC-2860764634,Catedral Inversión Con Terraza!,2025-04-05,Publicado hace 14 días,UF,1.900,63 UF/m²,67 UF/m²,32 m²,30 m²,2 m²,1,1,1,"Catedral Inversión Con Terraza!, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",,,,,,Semi piso,O,0 años,,-33.4377302%2C-70.6540264
https://portalinmobiliario.com/MLC-1589946765,Venta Depto Nuevo 3d+3b Lonco (76232),2025-04-05,Publicado hace 12 días,UF,9.705,87 UF/m²,66 UF/m²,127 m²,111 m²,16 m²,,3,3,"Los Reyes 300 - 600, Chiguayante, Chile, Lonco, Chiguayante, Biobío",2,1,12,6,1,Departamento,O,1 años,,-36.8614732%2C-73.0392803
https://portalinmobiliario.com/MLC-2860746436,Avenida Independencia / Bezanilla,2025-04-05,,UF,1.999,62 UF/m²,63 UF/m²,38 m²,32 m²,6 m²,1,1,1,"Avenida Independencia / Bezanilla, Hospitales, Independencia, RM (Metropolitana)",,,15,,,Semi piso,,0 años,,-33.418243%2C-70.6570872
https://portalinmobiliario.com/MLC-2852972448,Departamento 2d+2b. Estacionamiento Y Bodega,2025-04-05,Publicado hace 31 días,UF,4.700,94 UF/m²,106 UF/m²,54 m²,50 m²,4 m²,,2,2,"San Jorge 60, Ñuñoa, Diagonal Oriente, Ñuñoa, RM (Metropolitana)",1,1,,,,,,,,-33.4546547%2C-70.5778038
https://portalinmobiliario.com/MLC-1568527741,Depto. 1d 1b San Matin /santiago ,2025-04-05,Publicado hace 8 meses,UF,1.300,46 UF/m²,63 UF/m²,28 m²,28 m²,,,1,1,"San Martín 870, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",,,22,10,17,Departamento,N,15 años,,-33.4337903%2C-70.659152
https://portalinmobiliario.com/MLC-2853342944,"Venta Depto , 3 Dormitorios 2 Baños - Viña Del Mar",2025-04-05,,UF,5.300,69 UF/m²,66 UF/m²,76 m²,76 m²,,,3,2,"Limache, 1200 - 1500, Centro de Viña del Mar, Viña Del Mar, Valparaíso",1,1,,,5,Departamento,N,0 años,,-33.0274647%2C-71.5438155
https://portalinmobiliario.com/MLC-1566834471,Departamento Montau Id: 34446,2025-04-05,Publicado hace 2 meses por Houm,UF,1.410,58 UF/m²,63 UF/m²,24 m²,24 m²,,1,1,1,"Montau, Plaza Chacabuco, Independencia, RM (Metropolitana)",,,,,2,Departamento,P,6 años,,-33.4038602%2C-70.6622255
https://portalinmobiliario.com/MLC-2846855388,"Venta Vespucio Sur 2d2b + Est Y Bdga, Macul",2025-04-05,,UF,3.800,63 UF/m²,59 UF/m²,65 m²,60 m²,5 m²,,2,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-33.4967471%2C-70.5854773
https://portalinmobiliario.com/MLC-2797360038,Vendo Amplio Departamento Con Vista Al Mar Jardin Del Mar,2025-04-05,Publicado hace 4 meses,UF,5.000,62 UF/m²,73 UF/m²,80 m²,80 m²,5 m²,,3,2,"Jardín Del Mar, Viña Del Mar, Reñaca, Viña Del Mar, Valparaíso",1,1,,,,,,,,-32.9763982%2C-71.5394676
https://portalinmobiliario.com/MLC-1561872435,Departamento En Venta,2025-04-05,,UF,8.000,60 UF/m²,66 UF/m²,154 m²,133 m²,21 m²,4,4,4,"Balmaceda  Depto -a, Agua Santa, Viña Del Mar, Valparaíso",1,2,10,3,10,Departamento,NOSP,27 años,,-33.03918%2C-71.56393
https://portalinmobiliario.com/MLC-1591525451,Departamento San Francisco,2025-04-05,Publicado hace 9 días,UF,2.200,50 UF/m²,68 UF/m²,46 m²,44 m²,2 m²,,2,1,"San Francisco 294, Santiago, Chile, Bulnes, Santiago, RM (Metropolitana)",1,,,,,,,,,-33.4482384%2C-70.6468623
https://portalinmobiliario.com/MLC-2855968522,Departamento San José De La Sierra - Av. Las Condes/escribã,2025-04-05,Publicado hace 24 días,UF,10.800,80 UF/m²,102 UF/m²,155 m²,135 m²,20 m²,3,3,3,"San José De La Sierra - Av. Las Condes/escribá De Balaguer - Comuna Lo Barnechea, Puente Nuevo, Lo Barnechea, RM (Metropolitana)",4,1,12,6,7,Departamento,,10 años,,-33.3662661%2C-70.5071871
https://portalinmobiliario.com/MLC-2839102596,"Home Estudio General Gana 1063, Metro Franklin Oportunidad!!",2025-04-05,Publicado hace 8 meses,UF,1.100,44 UF/m²,67 UF/m²,25 m²,25 m²,,,1,1,"General Gana 1063, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana)",,,30,15,21,,S,5 años,,-33.4708385%2C-70.648097
https://portalinmobiliario.com/MLC-2860859112,Bosques De La Pirámide ,2025-04-05,Publicado hace 14 días,UF,5.300,61 UF/m²,105 UF/m²,95 m²,86 m²,9 m²,,2,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.3848797%2C-70.6077468
https://portalinmobiliario.com/MLC-2853266718,El Tranque/ Clinica,2025-04-05,Publicado hace 31 días,UF,24.500,153 UF/m²,96 UF/m²,160 m²,160 m²,30 m²,4,3,3,"El Tranque/ Clinica, La Dehesa, Lo Barnechea, RM (Metropolitana)",2,1,1,,,Semi piso,,,,-33.3615475%2C-70.5123239
https://portalinmobiliario.com/MLC-1584214221,Gran Departamento Con 3 Estacionamientos ,2025-04-05,Publicado hace 28 días,UF,13.550,104 UF/m²,95 UF/m²,140 m²,130 m²,30 m²,,3,3,"El Arcángel 5070, Pío XI, Vitacura, RM (Metropolitana)",3,1,8,3,502,Departamento,,12 años,,-33.4009063%2C-70.5817572
https://portalinmobiliario.com/MLC-1591206415,Oportunidad!! Amplio Depto. En Excelente Estado! La Dehesa.,2025-04-05,,UF,12.950,80 UF/m²,98 UF/m²,180 m²,160 m²,20 m²,6,3,3,"Colegio Los Alerces, La Dehesa., La Dehesa, Lo Barnechea, RM (Metropolitana)",2,1,4,3,3,Departamento,P,16 años,,-33.3630548%2C-70.5187123
https://portalinmobiliario.com/MLC-2864078090,Departamento A Pasos Del Lago Villarrica,2025-04-05,Publicado hace 6 días,$,139.000.000,66 UF/m²,73 UF/m²,54 m²,54 m²,,,2,1,"Avenida Pedro De Valdivia, Avenida Pedro De Valdivia, Centro de Villarrica, Villarrica, La Araucanía",1,,4,,3,Departamento,P,15 años,,-39.2870269%2C-72.2220988
https://portalinmobiliario.com/MLC-1579721795,Antofagasta,2025-04-05,Publicado hace 42 días,UF,3.000,46 UF/m²,47 UF/m²,65 m²,65 m²,,3,3,1,"Antofagasta, Costa Laguna, Antofagasta, Antofagasta",,,,,,Semi piso,,0 años,,-23.5264099%2C-70.407298
https://portalinmobiliario.com/MLC-2802168060,Tejada Linda Vista 3dormt+2 Baños+1estac+1bod+piscina,2025-04-05,Publicado hace 3 meses,UF,9.500,86 UF/m²,78 UF/m²,130 m²,110 m²,20 m²,,3,2,"Av. Gastón Hamel Nieto 250, Viña Del Mar, Valparaíso, Chile, Reñaca, Viña Del Mar, Valparaíso",1,1,14,3,11,Departamento,P,6 años,,-32.9602123%2C-71.5392993
https://portalinmobiliario.com/MLC-2848751786,"Oportunidad De Venta, Se Escuchan Ofertas",2025-04-05,,UF,5.200,67 UF/m²,107 UF/m²,77 m²,77 m²,5 m²,3,3,2,"Oportunidad De Venta ,  Se Escuchan Ofertas, Antigua Lo Barnechea, Lo Barnechea, RM (Metropolitana)",1,,4,,,Semi piso,NP,0 años,,-33.362815%2C-70.5104086
https://portalinmobiliario.com/MLC-1584493411,Mall Apumanque / Metro Manquehue,2025-04-05,Publicado hace 26 días por Romo Propiedades,UF,9.490,99 UF/m²,97 UF/m²,103 m²,95 m²,8 m²,,3,2,"Apumanque / Metro Manquehue, Metro Manquehue - Apumanque, Las Condes, RM (Metropolitana)",1,1,14,3,9,Departamento,N,24 años,,-33.4080826%2C-70.5718616
https://portalinmobiliario.com/MLC-1584612781,Encantador Departamento En Vitacura,2025-04-05,,UF,7.600,76 UF/m²,105 UF/m²,103 m²,100 m²,,,3,3,"Gerónimo De Alderete, 1 - 300, Nuestra Señora del Rosario, Vitacura, RM (Metropolitana)",1,1,,,,Departamento,,30 años,,-33.392864%2C-70.5626936
https://portalinmobiliario.com/MLC-2853110526,Departamento 3d Edificio El Escorial (67756),2025-04-05,Publicado hace 31 días,UF,6.200,62 UF/m²,57 UF/m²,110 m²,100 m²,10 m²,,3,3,"El Escorial 300 - 600, Temuco, Chile, Estadio Germán Becker, Temuco, La Araucanía",1,1,15,8,2,Departamento,SP,15 años,,-38.7316066%2C-72.6147646
https://portalinmobiliario.com/MLC-2856234246,Departamento Estudio Toro Mazotte 76 - Estacion San Alberto,2025-04-05,Publicado hace 23 días,$,48.500.000,0 UF/m²,59 UF/m²,1 m²,,,1,,1,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.4553318%2C-70.691715
https://portalinmobiliario.com/MLC-1574318115,Departamento En Venta En Comuna De Santiago,2025-04-05,Publicado hace 56 días,$,125.000.000,47 UF/m²,50 UF/m²,67 m²,67 m²,,,2,2,"Andes 2000 - 3000, Comuna De Santiago, Región Metropolitana, Parque Los Reyes, Santiago, RM (Metropolitana)",1,1,,,2,Departamento,,0 años,,-33.4325995%2C-70.6655665
https://portalinmobiliario.com/MLC-1557252895,"Departamento En Venta, Calle Grajales, Santiago (53)",2025-04-05,,$,125.000.000,59 UF/m²,57 UF/m²,"58,5 m²",54 m²,2 m²,,2,1,"Grajales 1848, Santiago, Chile, Ejército - Toesca, Santiago, RM (Metropolitana)",1,,4,4,4,Departamento,N,20 años,,-33.4509435%2C-70.6613044
https://portalinmobiliario.com/MLC-2274408744,Departamento En Venta De 3 Dorm. En La Granja,2025-04-05,,$,53.000.000,29 UF/m²,65 UF/m²,46 m²,46 m²,,,3,1,"Metro Santa Rosa, San Gregorio, La Granja, RM (Metropolitana)",,,9,11,7,Departamento,NOSP,15 años,,-33.5422065%2C-70.6261145
https://portalinmobiliario.com/MLC-2814834150,Cerca Metro Irarrázaval,2025-04-05,,UF,2.793,96 UF/m²,72 UF/m²,29 m²,29 m²,,,1,1,"San Eugenio / Metro Irarrázaval, Parque San Eugenio - Metro Ñuble, Ñuñoa, RM (Metropolitana)",,,20,,6,Departamento,O,0 años,,-33.4568193%2C-70.6274829
https://portalinmobiliario.com/MLC-1583265325,Santa Cruz Hermoso Departamento / Edificio Santa Cruz,2025-04-05,Publicado hace 31 días,UF,5.500,,,100 m²,88 m²,5 m²,,2,2,"Av. Errázuriz 1055, Santa Cruz, Santa Cruz, Libertador B. O'Higgins",1,,10,6,2,Departamento,SP,15 años,,-34.6336879%2C-71.3547436
https://portalinmobiliario.com/MLC-2731752446,Rebajado. Departamento Cuatro Dormitorios Y Dos Baños.  ,2025-04-05,Publicado hace 1 año,$,165.000.000,42 UF/m²,56 UF/m²,100 m²,100 m²,,,4,2,"Avelino Contardo 1132, Antofagasta, Chile, Parque Brasil, Antofagasta, Antofagasta",,,1,4,1,Departamento,P,30 años,,-23.6639281%2C-70.3986757
https://portalinmobiliario.com/MLC-2797821772,Departamento En Venta De 3 Dorm. En San Joaquín,2025-04-05,Publicado hace 4 meses por Horus Propiedades,UF,3.500,52 UF/m²,61 UF/m²,73 m²,67 m²,5 m²,,3,2,"Metro San Joaquin, Metro San Joaquín, San Joaquín, RM (Metropolitana)",1,1,20,6,,-,Norte,8 años,,-33.5009301%2C-70.616242
https://portalinmobiliario.com/MLC-2774631778,Excelente Departamento Nuevo! ,2025-04-05,Publicado hace 5 meses,UF,9.600,131 UF/m²,97 UF/m²,"90,41 m²","73,26 m²","17,15 m²",,2,2,"Dr. Roberto Del Río 1219, Las Lilas, Providencia, RM (Metropolitana)",1,1,7,7,4,Departamento,O,1 años,,-33.4298258%2C-70.5999983
https://portalinmobiliario.com/MLC-1561405539,Venta Depto Con Vista Al Mar Y Laguna Artificial 2d2b,2025-04-05,,UF,5.500,103 UF/m²,90 UF/m²,62 m²,53 m²,9 m²,,2,,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-32.5027106%2C-71.4372031
https://portalinmobiliario.com/MLC-2843794948,Departamento Condominio Familiar. Rosas.,2025-04-05,Publicado hace 53 días,$,74.000.000,46 UF/m²,62 UF/m²,41 m²,41 m²,,,2,1,"Rosas 2223, Santiago, Barrio Brasil, Santiago, RM (Metropolitana)",1,,1,,4,Departamento,O,,,-33.4363478%2C-70.6676623
https://portalinmobiliario.com/MLC-2860790470,"Vergara, Metro, Con Est",2025-04-05,Publicado hace 14 días,UF,3.100,68 UF/m²,68 UF/m²,47 m²,45 m²,2 m²,2,2,2,"Vergara, Metro, Con Est, Ejército - Toesca, Santiago, RM (Metropolitana)",1,,,,,Semi piso,O,0 años,,-33.4532257%2C-70.6616664
https://portalinmobiliario.com/MLC-2709862572,Departamento En Venta De 3 Dorm. En Ñuñoa,2025-04-05,Publicado hace 6 meses,$,158.000.000,57 UF/m²,67 UF/m²,76 m²,70 m²,6 m²,,3,2,"Av. Sur, Parque San Eugenio - Metro Ñuble, Ñuñoa, RM (Metropolitana)",1,,19,,1,Departamento,-,20 años,,-33.4627199%2C-70.6250193
https://portalinmobiliario.com/MLC-1577281291,Raul Labbe,2025-04-05,,UF,8.500,60 UF/m²,102 UF/m²,155 m²,140 m²,15 m²,4,,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.3622823%2C-70.5076095
https://portalinmobiliario.com/MLC-1584531827,Departamento En Venta De 3 Dorm. Mas Servicios En Las Condes,2025-04-05,,UF,9.800,59 UF/m²,82 UF/m²,165 m²,165 m²,,,3,2,Revisa el remitente de los e-mails y asegúrate que sean enviados por Portalinmobiliario.com o tu asesor inmobiliario designado.,,,,,,,,,,-33.4172281%2C-70.561675
https://portalinmobiliario.com/MLC-2831465252,Vendo Departamento En La Florida!!!,2025-04-05,Publicado hace 2 meses,UF,2.860,45 UF/m²,57 UF/m²,63 m²,63 m²,,,2,2,"García Hurtado De Mendoza 7500 - 7800, La Florida, Vicente Valdés, La Florida, RM (Metropolitana)",1,,,,,,,,,-33.5246163%2C-70.5834491
https://portalinmobiliario.com/MLC-1584325771,Depto En Venta 4 Dorm. En Providencia / Plaza La Alcaldesa,2025-04-05,Publicado hace 26 días,UF,9.400,90 UF/m²,84 UF/m²,114 m²,104 m²,10 m²,,4,3,"California / Los Leones, Providencia, RM (Metropolitana)",1,1,10,5,2,Departamento,NP,43 años,,-33.4355253%2C-70.6004849
https://portalinmobiliario.com/MLC-1547043875,Parque Arauco,2025-04-05,,UF,13.380,74 UF/m²,87 UF/m²,180 m²,180 m²,,3,2,3,"Parque Arauco, Pío XI, Vitacura, RM (Metropolitana)",2,1,,,,Semi piso,,0 años,,-33.4024057%2C-70.5858983
https://portalinmobiliario.com/MLC-1580166415,"La Serena, Centro",2025-04-05,,UF,2.200,39 UF/m²,52 UF/m²,56 m²,56 m²,,,2,2,"Rengifo 450, La Serena, Centro de La Serena, La Serena, Coquimbo",,,,,,,O,,,-29.9013487%2C-71.2453959
https://portalinmobiliario.com/MLC-1553278187,Departamento En Venta De 1 Dorm. En Macul,2025-04-05,Publicado hace 4 meses,UF,2.782,81 UF/m²,87 UF/m²,"42,8 m²","34,2 m²","8,6 m²",,1,1,"Madreselvas / Exequiel Fernandez, Las Dalias, Macul, RM (Metropolitana)",,,17,,12,Departamento,N,1 años,,-33.4830533%2C-70.6013068
https://portalinmobiliario.com/MLC-2853358792,"Linda Vista En Todos Los Ambientes, Frente A Plaza",2025-04-05,,UF,12.350,88 UF/m²,95 UF/m²,174 m²,140 m²,,8,4,3,"Jean Mermoz, 4115, Barrio El Golf, Las Condes, RM (Metropolitana)",1,1,17,34,6,Departamento,,31 años,,-33.4145413%2C-70.5882873
https://portalinmobiliario.com/MLC-1532621137,Departamento En Venta De 3 Dorm. En Recoleta,2025-04-05,Publicado hace 6 meses,UF,9.950,0 UF/m²,75 UF/m²,163 m²,,,,3,2,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,1,,,,,,,,,-33.4335201%2C-70.6446555
https://portalinmobiliario.com/MLC-1586239695,Se Vende Departamento En Concepción,2025-04-05,Publicado hace 22 días,UF,2.100,63 UF/m²,77 UF/m²,33 m²,33 m²,,,1,1,"Juan Martínez De Rozas 25, Concepción, Concepción, Biobío",,,,,3,,,,,-36.8255762%2C-73.0631503
https://portalinmobiliario.com/MLC-2833522178,Cesión De Promesa - Metro Bellavista De La Florida,2025-04-05,Publicado hace 2 meses,UF,2.557,77 UF/m²,82 UF/m²,"40,92 m²","33,2 m²","7,72 m²",,1,1,"Avenida Vicuña Mackenna 7244, La Florida, Chile, Plaza Vespucio, La Florida, RM (Metropolitana)",,,,,,Departamento,,0 años,,-33.5211762%2C-70.6005588
https://portalinmobiliario.com/MLC-1537361567,Departamento En Venta De 3 Dorm. En Ñuñoa,2025-04-05,,$,125.000.000,45 UF/m²,73 UF/m²,70 m²,70 m²,,,3,1,"Grecia /juan Moya, Villa Los Jardínes - Villa Los Presidentes, Ñuñoa, RM (Metropolitana)",1,,4,4,,Departamento,P,56 años,,-33.466669%2C-70.5843207
https://portalinmobiliario.com/MLC-2856138906,"Precioso, Acogedor,como Nuevo!! 2d-2b-bodega-estacionamiento",2025-04-05,Publicado hace 9 meses,UF,6.900,88 UF/m²,101 UF/m²,75 m²,78 m²,3 m²,,2,2,"Av .padre Hurtado Sur  1861, Parque Padre Alberto Hurtado, Las Condes, RM (Metropolitana)",1,1,,5,,Departamento,SP,16 años,,-33.4266025%2C-70.5390624
https://portalinmobiliario.com/MLC-2858197986,Departamento En Venta De 1 Dorm. En Santiago,2025-04-05,Publicado hace 19 días,UF,1.799,52 UF/m²,67 UF/m²,35 m²,34 m²,1 m²,,1,,Verifica que el inmueble exista y desconfía si te dicen que necesitan vender o arrendar con urgencia.,,,,,,,,,,-33.4394959%2C-70.6502585
https://portalinmobiliario.com/MLC-1577187473,Departamento Eleuterio Ramírez Id: 111094,2025-04-05,Publicado hace 49 días por Houm,UF,3.989,83 UF/m²,68 UF/m²,53 m²,48 m²,,2,2,2,"Eleuterio Ramírez, San Diego, Santiago, RM (Metropolitana)",1,1,,,2,Departamento,P,5 años,,-33.4491758%2C-70.650149
https://portalinmobiliario.com/MLC-1580048883,Departamento En Venta De 2 Dorm. En Quilicura,2025-04-05,Publicado hace 39 días,$,44.900.000,25 UF/m²,40 UF/m²,45 m²,45 m²,45 m²,,2,1,"Calle 1, Quilicura, Valle Lo Campino, Quilicura, RM (Metropolitana)",,,,,2,Departamento,NP,0 años,,-33.3769754%2C-70.7281309
https://portalinmobiliario.com/MLC-2723547340,Condominio Parque Italia,2025-04-05,Publicado hace 6 meses,UF,2.350,39 UF/m²,43 UF/m²,60 m²,60 m²,,,3,1,"Villa Alemana, Centro de Villa Alemana, Villa Alemana, Valparaíso",1,,,,,,,,,-33.0443013%2C-71.3743765
https://portalinmobiliario.com/MLC-1580166541,"Vanguardia Y Comodidad, Condominio Seguro, Metro Conchalí",2025-04-05,,UF,3.695,64 UF/m²,51 UF/m²,"57,4 m²","57,4 m²",,,2,2,"Tte. Yávar 1500 - 1800, Conchalí, Estación Conchalí, Conchalí, RM (Metropolitana)",,,8,30,1,Departamento,SO,0 años,,-33.3918025%2C-70.6731471
